qryid;collection;ranker;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
79624;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;2735679;2735642;380734;0;0;0;2820156
79664;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;143494;124810;22828;0;0;0;144843
80113;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;962572;961873;153795;0;0;0;964764
80651;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;256046;231294;43600;0;0;0;256717
81131;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;246745;244801;50274;0;0;0;247444
81288;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;1844762;1842544;338139;0;0;0;1924859
81326;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;998366;969856;167187;0;0;0;1001101
81329;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;984189;961568;170699;0;0;0;987924
81342;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;234654;223525;37459;0;0;0;237037
81455;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;186507;184854;47086;0;0;0;187297
81630;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;3208945;3208159;577066;0;0;0;3355782
81718;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;1472933;1439943;248134;0;0;0;1474858
81962;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;557072;517713;101922;0;0;0;560455
82207;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;136761;125623;22479;0;0;0;137388
82292;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;2279255;2278328;454441;0;0;0;2279506
82295;gov2;bm25;IDX_D1R1_BM25;0;100;7;100;405528;354778;52851;0;0;0;523873
82364;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;1177973;1177192;212518;0;0;0;1179676
82380;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;1559580;1543040;290016;0;0;0;1562964
82393;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;921470;877591;136822;0;0;0;923080
82398;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;4500375;4482431;742009;0;0;0;4656140
82525;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;1066462;1048061;160054;0;0;0;1069715
82624;gov2;bm25;IDX_D1R1_BM25;0;100;1;100;51064;36458;8026;0;0;0;51501
82648;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;3251081;3251053;513750;0;0;0;3251317
82732;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;284234;284205;7547;0;0;0;284774
82892;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;706990;706954;129443;0;0;0;708562
82893;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;479030;473974;120755;0;0;0;479959
83042;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;974216;970213;169369;0;0;0;975936
83111;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;229648;211543;37858;0;0;0;232463
83163;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;499377;498307;98900;0;0;0;500762
83278;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;134067;127264;34730;0;0;0;134673
83487;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;1126182;1125620;165659;0;0;0;1128666
83561;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;1567802;1541502;309975;0;0;0;1568045
84002;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;173669;173637;10229;0;0;0;174297
84055;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;671816;671573;109440;0;0;0;672789
84064;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;928800;924796;152764;0;0;0;930990
84144;gov2;bm25;IDX_D1R1_BM25;0;100;8;100;1380582;1365478;230769;0;0;0;1382542
84281;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;116142;107206;26283;0;0;0;118575
84363;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;64190;63857;12183;0;0;0;64791
84404;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;1109457;1109136;172356;0;0;0;1111129
84442;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;646708;637015;106186;0;0;0;649698
84455;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;3366393;3349040;669405;0;0;0;3366631
84655;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;416358;416331;35525;0;0;0;416974
84790;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;201507;200608;35362;0;0;0;202131
84849;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;3714460;3713281;564074;0;0;0;3714696
84906;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;670725;670687;68073;0;0;0;671491
84921;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;94995;93434;19365;0;0;0;95611
84987;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;1327488;1326912;261515;0;0;0;1329285
84998;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;829745;785843;146571;0;0;0;831500
85092;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;186135;177083;53644;0;0;0;188239
85132;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;612294;611083;155543;0;0;0;613758
85213;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;253501;244288;43279;0;0;0;254118
85242;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;6663709;6662625;1070184;0;0;0;6663949
85375;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;541287;541258;28473;0;0;0;541993
85425;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;1966282;1963902;356091;0;0;0;2057392
85454;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;641951;631340;151119;0;0;0;643356
85605;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;2581745;2573641;513569;0;0;0;2581977
85709;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;242093;242063;4240;0;0;0;242415
85847;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;4941848;4941814;905842;0;0;0;4942091
85942;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;2920114;2872025;466589;0;0;0;3276473
86024;gov2;bm25;IDX_D1R1_BM25;0;100;9;100;5453404;5405358;803207;0;0;0;5454659
86059;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;4400121;4400086;721599;0;0;0;4403678
86143;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;187105;151766;19906;0;0;0;192667
86149;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;201283;201112;55607;0;0;0;201910
86311;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;1441533;1440329;250972;0;0;0;1443449
86347;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;801219;764681;127742;0;0;0;804807
86374;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;595469;584778;113681;0;0;0;597189
86411;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;148515;138575;23804;0;0;0;149179
86423;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;50217;49294;13943;0;0;0;50814
86436;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;1232138;1232111;185268;0;0;0;1234482
86462;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;1142356;1124398;169556;0;0;0;1145126
86556;gov2;bm25;IDX_D1R1_BM25;0;100;10;100;8357338;8321390;1076701;0;0;0;8358533
86642;gov2;bm25;IDX_D1R1_BM25;0;100;7;100;7569069;7569023;1151940;0;0;0;7868320
87075;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;151241;113262;11746;0;0;0;153707
87185;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;495895;495865;98349;0;0;0;497348
87266;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;1049733;1038270;193410;0;0;0;1051531
87467;gov2;bm25;IDX_D1R1_BM25;0;100;10;100;3267528;3236641;428407;0;0;0;3270170
87625;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;886059;886024;142330;0;0;0;887944
87692;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;821826;800457;152653;0;0;0;826026
87696;gov2;bm25;IDX_D1R1_BM25;0;100;1;100;36152;27056;2196;0;0;0;36383
87735;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;340368;340343;91110;0;0;0;341083
87744;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;393215;390768;70999;0;0;0;394339
87789;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;3147889;3142460;581292;0;0;0;3148118
87798;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;825805;762148;124565;0;0;0;985714
87891;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;94653;86029;22788;0;0;0;95598
87951;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;194996;194762;34316;0;0;0;195629
88088;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;959285;958385;158607;0;0;0;961491
88100;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;138554;129499;33608;0;0;0;140353
88386;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;2799291;2798272;460626;0;0;0;2894966
88579;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;979859;960643;146950;0;0;0;983091
88711;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;68343;48662;13665;0;0;0;68921
88824;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;2400945;2400915;386457;0;0;0;2401194
88981;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;178915;178879;6297;0;0;0;179296
89096;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;590198;590169;96719;0;0;0;591814
89180;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;394491;385739;73066;0;0;0;395574
89236;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;248660;244700;64971;0;0;0;249291
89258;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;624511;623029;106459;0;0;0;626264
89453;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;1549442;1529209;226113;0;0;0;1552604
89543;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;2781545;2739843;495672;0;0;0;2781785
89555;gov2;bm25;IDX_D1R1_BM25;0;100;7;100;1563047;1502999;237084;0;0;0;1703066
89568;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;97217;77912;21441;0;0;0;99777
89569;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;150115;149803;27381;0;0;0;150862
89797;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;181198;179802;30076;0;0;0;181997
89800;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;249843;247518;65127;0;0;0;250479
90016;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;144712;143878;39002;0;0;0;145329
90027;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;3759085;3758351;677864;0;0;0;3759327
90075;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;573863;573832;43067;0;0;0;575134
90088;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;635587;630186;105895;0;0;0;637692
90168;gov2;bm25;IDX_D1R1_BM25;0;100;1;100;183026;176140;55805;0;0;0;183730
90177;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;20049;18778;5473;0;0;0;20316
90183;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;315016;314996;63460;0;0;0;315703
90244;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;2175976;2173626;443258;0;0;0;2176192
90305;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;1765458;1765423;292451;0;0;0;1765699
90391;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;533094;509748;79598;0;0;0;605960
90528;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;727203;711951;115492;0;0;0;729697
90560;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;343493;317752;55442;0;0;0;344904
90660;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;697192;688130;114438;0;0;0;698664
90720;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;29528;19593;3971;0;0;0;30026
90816;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;113747;113725;38736;0;0;0;114354
90842;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;65745;64951;23180;0;0;0;66355
90890;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;123939;123612;26577;0;0;0;124556
91222;gov2;bm25;IDX_D1R1_BM25;0;100;1;100;33349;32403;10692;0;0;0;33732
91228;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;235926;235901;48765;0;0;0;236588
91316;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;4484016;4481982;806789;0;0;0;4484251
91420;gov2;bm25;IDX_D1R1_BM25;0;100;1;57;126008;113062;1028;0;0;0;346541
91642;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;76568;76541;22102;0;0;0;77179
91726;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;51253;50996;12367;0;0;0;51786
92125;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;413568;413543;108416;0;0;0;414391
92128;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;2057837;2054378;414780;0;0;0;2058073
92355;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;319934;319906;33796;0;0;0;320550
92362;gov2;bm25;IDX_D1R1_BM25;0;100;12;100;5235286;5234508;631478;0;0;0;5236166
92521;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;3195768;3195732;533502;0;0;0;3198245
92992;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;202347;147949;23768;0;0;0;204682
93007;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;23663;22201;5023;0;0;0;24039
93206;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;48329;48313;13357;0;0;0;48838
93218;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;814669;814642;133631;0;0;0;816574
93560;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;99235;88769;17305;0;0;0;99905
93731;gov2;bm25;IDX_D1R1_BM25;0;100;1;100;7687;7375;2187;0;0;0;7819
93765;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;481795;481775;76942;0;0;0;482730
93776;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;272756;268041;63790;0;0;0;273786
93871;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;2022352;2021189;400053;0;0;0;2022594
93960;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;196202;196171;6919;0;0;0;196671
93995;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;28937;28912;8676;0;0;0;29312
94227;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;700024;700001;140811;0;0;0;701641
94597;gov2;bm25;IDX_D1R1_BM25;0;100;8;100;964344;944972;138436;0;0;0;965849
94633;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;421038;413120;79741;0;0;0;424170
94650;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;366110;362495;95036;0;0;0;366831
94692;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;542657;540140;93655;0;0;0;544431
94706;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;2265384;2255866;446305;0;0;0;2265623
95005;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;1266398;1266370;254941;0;0;0;1268048
95023;gov2;bm25;IDX_D1R1_BM25;0;100;9;100;3092127;3068141;456839;0;0;0;3093292
95031;gov2;bm25;IDX_D1R1_BM25;0;100;1;100;121180;121158;3153;0;0;0;121414
95074;gov2;bm25;IDX_D1R1_BM25;0;100;1;100;14347;14255;4819;0;0;0;14453
95184;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;23673;23553;6259;0;0;0;23805
95313;gov2;bm25;IDX_D1R1_BM25;0;100;8;100;7985014;7984811;1207453;0;0;0;7986317
95318;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;1682118;1676878;256872;0;0;0;1684035
95429;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;317269;277737;74894;0;0;0;318463
95718;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;1450582;1448804;361402;0;0;0;1450823
95750;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;359512;359482;37261;0;0;0;360183
95950;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;2179773;2178489;436015;0;0;0;2180007
95998;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;1322178;1322146;219732;0;0;0;1323872
96046;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;159949;138978;25815;0;0;0;160576
96091;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;721488;720544;116402;0;0;0;723687
96116;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;30272;23399;4617;0;0;0;30676
96121;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;977403;977373;163240;0;0;0;979068
96250;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;984092;965068;182651;0;0;0;987357
96546;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;985217;953810;167025;0;0;0;987033
96571;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;29287;20390;3633;0;0;0;31159
96589;gov2;bm25;IDX_D1R1_BM25;0;100;7;100;693562;693528;110920;0;0;0;694985
96623;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;258770;252303;44524;0;0;0;259399
96749;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;3061738;3061070;486467;0;0;0;3061977
97387;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;3534193;3534156;647539;0;0;0;3534426
97399;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;369825;369796;29462;0;0;0;370444
97456;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;4928318;4927828;703421;0;0;0;4928558
97602;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;2670369;2670337;434858;0;0;0;2670616
97674;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;716786;716758;140440;0;0;0;718071
97715;gov2;bm25;IDX_D1R1_BM25;0;100;1;100;20099;14270;3642;0;0;0;20330
97794;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;11716;11696;3704;0;0;0;11882
97804;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;750424;750401;137716;0;0;0;752182
97837;gov2;bm25;IDX_D1R1_BM25;0;100;7;100;765753;744446;117571;0;0;0;768828
97978;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;817631;810376;143789;0;0;0;819460
98001;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;324181;315231;79069;0;0;0;326338
98025;gov2;bm25;IDX_D1R1_BM25;0;100;9;100;2682536;2680578;361497;0;0;0;2684539
98327;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;367347;354513;89271;0;0;0;372668
98534;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;2148245;2145847;427973;0;0;0;2148493
98723;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;545922;545894;94741;0;0;0;546694
99116;gov2;bm25;IDX_D1R1_BM25;0;100;6;100;5249262;5246500;898663;0;0;0;5249500
99179;gov2;bm25;IDX_D1R1_BM25;0;100;4;100;871719;850431;140059;0;0;0;1126362
99222;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;2761649;2740194;504693;0;0;0;2890097
99264;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;1042544;1004875;185260;0;0;0;1044369
99312;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;2519669;2483518;390008;0;0;0;2519913
99361;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;585331;585299;59481;0;0;0;586323
99367;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;1528514;1523842;216397;0;0;0;1531411
99374;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;269951;250606;43953;0;0;0;270582
99606;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;196984;195965;55426;0;0;0;197604
99700;gov2;bm25;IDX_D1R1_BM25;0;100;3;100;147867;146703;32821;0;0;0;148484
99726;gov2;bm25;IDX_D1R1_BM25;0;100;2;100;240085;239222;64880;0;0;0;240729
99727;gov2;bm25;IDX_D1R1_BM25;0;100;5;100;149963;148338;29485;0;0;0;150605
68;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;696250;696230;110761;0;0;0;698640
250;gov2;lmds;IDX_D1R1_LMDS;0;100;6;100;7345650;7305073;1181068;0;0;0;7345894
503;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;1755376;1755342;197404;0;0;0;1757178
561;gov2;lmds;IDX_D1R1_LMDS;0;100;8;100;13851043;13800722;2092014;0;0;0;13852435
683;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;2642099;2640955;339960;0;0;0;2644124
918;gov2;lmds;IDX_D1R1_LMDS;0;100;7;100;5814811;5755821;946108;0;0;0;6085571
1153;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;1256323;1221397;198392;0;0;0;1258635
1178;gov2;lmds;IDX_D1R1_LMDS;0;100;6;100;762703;728907;115431;0;0;0;766238
1206;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;6225811;6218511;1197212;0;0;0;6226054
1394;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;3826358;3826323;606503;0;0;0;3826608
1465;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;899190;899159;99621;0;0;0;900588
1734;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;2408182;2398671;438053;0;0;0;2408420
1847;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;3174588;3174548;579252;0;0;0;3174836
1984;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;321878;321850;15868;0;0;0;322498
2007;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;1246352;1246292;232761;0;0;0;1248020
2127;gov2;lmds;IDX_D1R1_LMDS;0;100;9;100;7758881;7721671;1118694;0;0;0;7974755
2176;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;3097212;3081526;559001;0;0;0;3099102
2198;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;459389;403471;58350;0;0;0;460359
2203;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;858571;856274;205942;0;0;0;860249
2244;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;2934397;2915761;465054;0;0;0;2934654
2388;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;603287;603260;97360;0;0;0;604045
2440;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;1784863;1781993;285542;0;0;0;1785104
2653;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;2199010;2198972;375131;0;0;0;2199257
2875;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;2662341;2642118;402952;0;0;0;2760717
2896;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;2078216;2028626;295793;0;0;0;2078460
3219;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;2264499;2264462;389245;0;0;0;2264746
3414;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;3316336;3296353;564787;0;0;0;3423914
3605;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;2754698;2691855;513393;0;0;0;2754957
3622;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;4972729;4972697;800708;0;0;0;4972996
3768;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;1350042;1350009;163316;0;0;0;1351847
3910;gov2;lmds;IDX_D1R1_LMDS;0;100;6;100;5166181;5137514;914048;0;0;0;5166428
3931;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;10438694;10438659;1859575;0;0;0;10442051
4257;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;453093;424273;25671;0;0;0;459830
4314;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;544551;544198;87329;0;0;0;546445
4411;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;3259207;3250303;486098;0;0;0;3259449
4415;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;1147371;1147340;141207;0;0;0;1150256
4448;gov2;lmds;IDX_D1R1_LMDS;0;100;6;100;7715092;7698062;1277943;0;0;0;8081782
4523;gov2;lmds;IDX_D1R1_LMDS;0;100;9;100;21101409;20981908;3025636;0;0;0;21533530
4572;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;2713504;2645746;464552;0;0;0;2724243
4708;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;764163;704286;112581;0;0;0;894914
4712;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;103854;88117;24300;0;0;0;104757
4720;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;156917;156596;37981;0;0;0;157794
4727;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;1434769;1433960;253294;0;0;0;1436555
4740;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;389328;374291;83089;0;0;0;392050
4875;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;532584;530585;136556;0;0;0;533787
4956;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;5613075;5607162;835539;0;0;0;5613317
4983;gov2;lmds;IDX_D1R1_LMDS;0;100;9;100;5126217;5126166;663940;0;0;0;5127455
5013;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;1512453;1512423;216355;0;0;0;1514280
5017;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;1413922;1383387;237696;0;0;0;1418951
5138;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;113305;98194;21367;0;0;0;115764
5258;gov2;lmds;IDX_D1R1_LMDS;0;100;6;100;6002797;6002593;1032678;0;0;0;6295117
5884;gov2;lmds;IDX_D1R1_LMDS;0;100;6;100;7994081;7950559;1282085;0;0;0;8341890
5927;gov2;lmds;IDX_D1R1_LMDS;0;100;16;100;10689365;10540864;1218096;0;0;0;10690608
5941;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;341795;341765;27921;0;0;0;342453
5971;gov2;lmds;IDX_D1R1_LMDS;0;100;12;100;8237718;8236510;1042004;0;0;0;8245084
6062;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;1839218;1826357;282294;0;0;0;1851869
6161;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;365185;325912;55583;0;0;0;366043
6480;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;122346;118747;32780;0;0;0;122956
6785;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;799933;799403;132318;0;0;0;801161
6811;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;4077128;4069740;725285;0;0;0;4077366
7005;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;2423979;2398287;432113;0;0;0;2620905
7078;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;1995506;1924453;346899;0;0;0;1997188
7172;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;1129346;1116973;250577;0;0;0;1217050
7188;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;1737483;1709037;333002;0;0;0;1737723
7211;gov2;lmds;IDX_D1R1_LMDS;0;100;4;100;1462133;1462100;229272;0;0;0;1463829
7450;gov2;lmds;IDX_D1R1_LMDS;0;100;8;100;8495618;8451260;1309643;0;0;0;8496947
7552;gov2;lmds;IDX_D1R1_LMDS;0;100;3;100;805685;805648;85977;0;0;0;806820
7635;gov2;lmds;IDX_D1R1_LMDS;0;100;1;100;10377;7601;1928;0;0;0;18148
7712;gov2;lmds;IDX_D1R1_LMDS;0;100;5;100;776178;776155;134915;0;0;0;777822
7956;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;161546;155879;37578;0;0;0;162167
8018;gov2;lmds;IDX_D1R1_LMDS;0;100;6;100;1799482;1798877;319743;0;0;0;1799717
8847;gov2;lmds;IDX_D1R1_LMDS;0;100;2;100;327138;315977;73425;0;0;0;402957
8946;gov2;lmds;IDX_D1R1_LMDS;0;100;6;100;1470339;1468570;233713;0;0;0;1472031
