8018;gov2;IDX_SAWIT2;1;10;6;10;744553;744520;125181;0;0;0;745090
8847;gov2;IDX_SAWIT2;1;10;2;10;166533;166509;57581;0;0;0;167066
8946;gov2;IDX_SAWIT2;1;10;6;4;110380;110347;17212;0;0;0;110898
8961;gov2;IDX_SAWIT2;1;10;5;10;37826;37794;6508;0;0;0;38327
9061;gov2;IDX_SAWIT2;1;10;3;10;1256354;1256329;346379;0;0;0;1256861
9178;gov2;IDX_SAWIT2;1;10;4;10;874598;874570;217972;0;0;0;875102
9275;gov2;IDX_SAWIT2;1;10;4;10;557260;557232;138921;0;0;0;557754
9523;gov2;IDX_SAWIT2;1;10;5;10;6491363;6491334;1449095;0;0;0;6641189
9527;gov2;IDX_SAWIT2;1;10;6;10;1599969;1599916;282643;0;0;0;1600668
9535;gov2;IDX_SAWIT2;1;10;3;10;777434;777400;200001;0;0;0;778207
9540;gov2;IDX_SAWIT2;1;10;4;10;210909;210872;46005;0;0;0;211659
9726;gov2;IDX_SAWIT2;1;10;2;10;265106;265074;91820;0;0;0;265862
9730;gov2;IDX_SAWIT2;1;10;7;10;3217541;3217497;500998;0;0;0;3218264
9839;gov2;IDX_SAWIT2;1;10;4;10;2664462;2664425;617947;0;0;0;2667558
9840;gov2;IDX_SAWIT2;1;10;3;10;1040274;1040239;282381;0;0;0;1041053
9866;gov2;IDX_SAWIT2;1;10;4;10;165407;165369;37544;0;0;0;166179
9950;gov2;IDX_SAWIT2;1;10;3;10;111163;111127;29788;0;0;0;111926
9957;gov2;IDX_SAWIT2;1;10;2;10;50069;50038;17936;0;0;0;50825
9977;gov2;IDX_SAWIT2;1;10;3;10;19962;19929;5155;0;0;0;20623
9991;gov2;IDX_SAWIT2;1;10;9;2;1576265;1576224;180513;0;0;0;1576999
10021;gov2;IDX_SAWIT2;1;10;4;10;1138963;1138925;273800;0;0;0;1139669
10063;gov2;IDX_SAWIT2;1;10;3;10;965596;965560;249190;0;0;0;966408
10139;gov2;IDX_SAWIT2;1;10;3;10;63226;63191;16511;0;0;0;63970
10231;gov2;IDX_SAWIT2;1;10;8;10;19839;19792;2500;0;0;0;20490
10395;gov2;IDX_SAWIT2;1;10;3;10;80982;80958;21994;0;0;0;81676
10397;gov2;IDX_SAWIT2;1;10;6;10;909254;909213;158543;0;0;0;909904
10470;gov2;IDX_SAWIT2;1;10;4;10;2107593;2107564;515604;0;0;0;2110665
11060;gov2;IDX_SAWIT2;1;10;2;10;132313;132285;48630;0;0;0;132811
11077;gov2;IDX_SAWIT2;1;10;3;10;440510;440484;119440;0;0;0;441020
11155;gov2;IDX_SAWIT2;1;10;5;1;7420;7390;1306;0;0;0;7851
68;gov2;IDX_SAWIT2;0;100;4;100;620341;620300;179456;0;0;0;622040
250;gov2;IDX_SAWIT2;0;100;6;100;10586923;10586882;2167756;0;0;0;10850033
503;gov2;IDX_SAWIT2;0;100;4;100;349227;349181;90362;0;0;0;349947
561;gov2;IDX_SAWIT2;0;100;8;100;16169327;16169278;2838574;0;0;0;16171373
683;gov2;IDX_SAWIT2;0;100;5;100;2448100;2448061;429988;0;0;0;2448816
918;gov2;IDX_SAWIT2;0;100;7;100;5690160;5690116;1105193;0;0;0;5802000
1153;gov2;IDX_SAWIT2;0;100;5;100;937142;937092;197170;0;0;0;937887
1178;gov2;IDX_SAWIT2;0;100;6;100;1583975;1583932;296214;0;0;0;1587305
1206;gov2;IDX_SAWIT2;0;100;4;100;6356337;6356300;1741190;0;0;0;6357007
1394;gov2;IDX_SAWIT2;0;100;5;100;2942551;2942510;714373;0;0;0;2943291
1465;gov2;IDX_SAWIT2;0;100;3;100;474440;474404;140594;0;0;0;475172
1734;gov2;IDX_SAWIT2;0;100;4;100;766995;766957;199742;0;0;0;773288
1847;gov2;IDX_SAWIT2;0;100;4;100;4575920;4575883;1208534;0;0;0;4678774
1984;gov2;IDX_SAWIT2;0;100;2;100;77367;77323;28799;0;0;0;78105
2007;gov2;IDX_SAWIT2;0;100;4;100;1165553;1165506;285116;0;0;0;1168570
2127;gov2;IDX_SAWIT2;0;100;9;100;7982411;7982360;1356242;0;0;0;7984175
2176;gov2;IDX_SAWIT2;0;100;4;100;5072282;5072246;1290134;0;0;0;5192065
2198;gov2;IDX_SAWIT2;0;100;4;100;261596;261550;74541;0;0;0;262357
2203;gov2;IDX_SAWIT2;0;100;2;100;736778;736746;275882;0;0;0;739642
2244;gov2;IDX_SAWIT2;0;100;3;100;2294374;2294337;664894;0;0;0;2333583
2388;gov2;IDX_SAWIT2;0;100;2;100;152318;152274;54058;0;0;0;152995
2440;gov2;IDX_SAWIT2;0;100;3;100;1990620;1990586;587759;0;0;0;2022617
2653;gov2;IDX_SAWIT2;0;100;5;100;2017299;2017250;424639;0;0;0;2020607
2875;gov2;IDX_SAWIT2;0;100;4;100;1103961;1103924;279570;0;0;0;1106897
2896;gov2;IDX_SAWIT2;0;100;3;100;2659231;2659197;773383;0;0;0;2704935
3219;gov2;IDX_SAWIT2;0;100;5;100;922499;922449;196404;0;0;0;923236
3414;gov2;IDX_SAWIT2;0;100;4;100;1990932;1990895;499113;0;0;0;1994553
3605;gov2;IDX_SAWIT2;0;100;4;100;1784875;1784838;436229;0;0;0;1788315
3622;gov2;IDX_SAWIT2;0;100;4;100;1924780;1924743;482827;0;0;0;1928260
3768;gov2;IDX_SAWIT2;0;100;4;100;1024090;1024052;253048;0;0;0;1024844
3910;gov2;IDX_SAWIT2;0;100;6;100;4253049;4253007;927919;0;0;0;4339193
3931;gov2;IDX_SAWIT2;0;100;4;100;13858209;13858161;3696057;0;0;0;13858946
4257;gov2;IDX_SAWIT2;0;100;2;100;550249;550218;50609;0;0;0;550982
