qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
46061;gov2;IDX_D;2;1000;1;44;1442;1156;772;50410357;0;0;1520
46187;gov2;IDX_D;2;1000;1;311;6461;6407;4919;50410357;0;0;6539
46218;gov2;IDX_D;2;1000;3;1000;1391243;1390875;706375;50410357;0;0;1391456
46297;gov2;IDX_D;2;1000;2;1000;695758;687861;352702;50410357;0;0;815482
46369;gov2;IDX_D;2;1000;3;1000;4297498;4278917;1883549;50410357;0;0;4299232
46487;gov2;IDX_D;2;1000;3;1000;1930442;1916810;874292;50410357;0;0;2252375
46531;gov2;IDX_D;2;1000;1;1000;90416;87161;24972;50410357;0;0;236484
46559;gov2;IDX_D;2;1000;3;1000;170767;170427;94651;50410357;0;0;171393
46563;gov2;IDX_D;2;1000;2;1000;42243;40581;29098;50410357;0;0;42769
46612;gov2;IDX_D;2;1000;2;1000;56409;56090;41028;50410357;0;0;56995
46614;gov2;IDX_D;2;1000;2;1000;981809;981312;545537;50410357;0;0;982032
46743;gov2;IDX_D;2;1000;3;1000;130001;114426;59291;50410357;0;0;229262
46805;gov2;IDX_D;2;1000;1;34;1751;953;672;50410357;0;0;1849
46825;gov2;IDX_D;2;1000;3;1000;230092;229554;131019;50410357;0;0;230724
46907;gov2;IDX_D;2;1000;2;1000;3085431;3083878;1376950;50410357;0;0;3087637
47038;gov2;IDX_D;2;1000;1;1000;108317;101121;14655;50410357;0;0;352565
47042;gov2;IDX_D;2;1000;1;854;11596;11405;8548;50410357;0;0;11706
47049;gov2;IDX_D;2;1000;2;200;3625;3271;2505;50410357;0;0;3709
47079;gov2;IDX_D;2;1000;1;1000;21197;21145;16036;50410357;0;0;21359
47098;gov2;IDX_D;2;1000;4;1000;1182833;1182116;541582;50410357;0;0;1184632
47145;gov2;IDX_D;2;1000;2;1000;99734;91661;45408;50410357;0;0;100346
47156;gov2;IDX_D;2;1000;2;1000;155442;154986;97424;50410357;0;0;156061
47231;gov2;IDX_D;2;1000;3;1000;407391;405972;198515;50410357;0;0;408556
47249;gov2;IDX_D;2;1000;2;1000;2307783;2302366;1038358;50410357;0;0;2309491
47266;gov2;IDX_D;2;1000;2;1000;220963;204897;89609;50410357;0;0;370058
47270;gov2;IDX_D;2;1000;2;1000;687427;685918;382475;50410357;0;0;689226
47422;gov2;IDX_D;2;1000;2;43;29528;12802;715;50410357;0;0;29727
47433;gov2;IDX_D;2;1000;1;5;520;227;114;50410357;0;0;612
47535;gov2;IDX_D;2;1000;1;11;495;353;227;50410357;0;0;572
47554;gov2;IDX_D;2;1000;3;1000;2022335;2021976;930396;50410357;0;0;2022546
47601;gov2;IDX_D;2;1000;1;3;55278;48189;51;50410357;0;0;215000
47612;gov2;IDX_D;2;1000;2;1000;354312;351349;196956;50410357;0;0;355432
47643;gov2;IDX_D;2;1000;3;1000;1304973;1299361;656374;50410357;0;0;1305200
47655;gov2;IDX_D;2;1000;1;1000;64442;59143;15618;50410357;0;0;171543
47700;gov2;IDX_D;2;1000;6;1000;5004056;5002822;1629311;50410357;0;0;5004287
47734;gov2;IDX_D;2;1000;1;9;32496;27043;178;50410357;0;0;327217
47789;gov2;IDX_D;2;1000;1;88;116329;100381;1402;50410357;0;0;117193
47808;gov2;IDX_D;2;1000;2;1000;121305;120998;82755;50410357;0;0;121916
47983;gov2;IDX_D;2;1000;2;1000;3204724;3203694;1528874;50410357;0;0;3204961
48000;gov2;IDX_D;2;1000;4;1000;3153779;3134154;1065268;50410357;0;0;3449227
48010;gov2;IDX_D;2;1000;1;1000;114346;109543;14488;50410357;0;0;318167
48014;gov2;IDX_D;2;1000;1;256;5502;5312;4103;50410357;0;0;5597
48022;gov2;IDX_D;2;1000;2;1000;52367;52045;35085;50410357;0;0;52933
48051;gov2;IDX_D;2;1000;2;1000;42216;41798;29425;50410357;0;0;42786
48074;gov2;IDX_D;2;1000;1;1;657;136;26;50410357;0;0;747
48082;gov2;IDX_D;2;1000;1;1000;226687;226643;139943;50410357;0;0;227399
48091;gov2;IDX_D;2;1000;1;4;3238;609;94;50410357;0;0;3335
48144;gov2;IDX_D;2;1000;1;43;1305;1138;747;50410357;0;0;1379
48145;gov2;IDX_D;2;1000;2;1000;19223;18681;13401;50410357;0;0;19367
48161;gov2;IDX_D;2;1000;2;1000;45809;45470;33077;50410357;0;0;46356
48211;gov2;IDX_D;2;1000;2;1000;102454;102063;71534;50410357;0;0;103064
48236;gov2;IDX_D;2;1000;1;5;1325;212;112;50410357;0;0;1418
48396;gov2;IDX_D;2;1000;2;1000;83176;82900;58794;50410357;0;0;83758
48429;gov2;IDX_D;2;1000;1;6;958;178;117;50410357;0;0;1050
48521;gov2;IDX_D;2;1000;3;1000;14033814;14033378;6034132;50410357;0;0;14035603
48543;gov2;IDX_D;2;1000;2;1000;548482;539256;85399;50410357;0;0;1530126
48609;gov2;IDX_D;2;1000;1;549;11769;10646;7900;50410357;0;0;11869
48630;gov2;IDX_D;2;1000;5;1000;1313552;1312662;472300;50410357;0;0;1315287
48667;gov2;IDX_D;2;1000;2;1000;188965;179717;102836;50410357;0;0;191671
48736;gov2;IDX_D;2;1000;2;1000;29514;27549;19138;50410357;0;0;29808
48870;gov2;IDX_D;2;1000;3;1000;163970;163274;108706;50410357;0;0;164643
49167;gov2;IDX_D;2;1000;1;40;3182;1680;668;50410357;0;0;3278
49190;gov2;IDX_D;2;1000;2;1000;461201;461054;251325;50410357;0;0;462538
49213;gov2;IDX_D;2;1000;1;1000;29059;23715;14763;50410357;0;0;29272
49272;gov2;IDX_D;2;1000;2;414;9008;8399;6331;50410357;0;0;9104
49331;gov2;IDX_D;2;1000;3;1000;3736238;3735908;1772275;50410357;0;0;3736448
49342;gov2;IDX_D;2;1000;2;1000;898797;888331;378643;50410357;0;0;1237199
49418;gov2;IDX_D;2;1000;1;1000;42340;32094;16036;50410357;0;0;42603
49550;gov2;IDX_D;2;1000;1;1000;40323;40244;28626;50410357;0;0;40885
49645;gov2;IDX_D;2;1000;2;12;698;378;224;50410357;0;0;789
49725;gov2;IDX_D;2;1000;2;259;5695;5333;4024;50410357;0;0;5773
49825;gov2;IDX_D;2;1000;2;1000;178075;177572;124718;50410357;0;0;178747
49827;gov2;IDX_D;2;1000;3;1000;899358;896555;491717;50410357;0;0;901104
49835;gov2;IDX_D;2;1000;1;1000;72693;67339;28365;50410357;0;0;73284
49931;gov2;IDX_D;2;1000;2;1000;41126;40931;30588;50410357;0;0;41699
70;cluewebB;IDX_D;2;10;1;10;2172;743;384;100440845;0;0;3275
211;cluewebB;IDX_D;2;10;1;10;1183;879;484;100440845;0;0;1274
257;cluewebB;IDX_D;2;10;1;10;1212;1060;735;100440845;0;0;1293
259;cluewebB;IDX_D;2;10;2;10;1708;1328;795;100440845;0;0;1792
450;cluewebB;IDX_D;2;10;1;4;354;197;84;100440845;0;0;434
527;cluewebB;IDX_D;2;10;1;10;3216;3050;2228;100440845;0;0;3314
591;cluewebB;IDX_D;2;10;1;10;937;650;451;100440845;0;0;1017
626;cluewebB;IDX_D;2;10;1;10;858;702;485;100440845;0;0;939
717;cluewebB;IDX_D;2;10;1;10;41749;41702;28800;100440845;0;0;42142
736;cluewebB;IDX_D;2;10;1;3;927;255;75;100440845;0;0;1011
775;cluewebB;IDX_D;2;10;4;10;9590;8695;3947;100440845;0;0;9790
892;cluewebB;IDX_D;2;10;1;10;1196;727;475;100440845;0;0;1279
966;cluewebB;IDX_D;2;10;1;10;5433;5286;4240;100440845;0;0;5567
1113;cluewebB;IDX_D;2;10;2;10;101581;101418;56905;100440845;0;0;102036
1131;cluewebB;IDX_D;2;10;1;10;6088;5317;3534;100440845;0;0;6224
1180;cluewebB;IDX_D;2;10;3;10;55509;54583;37624;100440845;0;0;55936
1209;cluewebB;IDX_D;2;10;3;10;52612;51638;24258;100440845;0;0;53054
1235;cluewebB;IDX_D;2;10;1;10;1600;1499;1106;100440845;0;0;1699
1243;cluewebB;IDX_D;2;10;1;5;407;230;115;100440845;0;0;485
1248;cluewebB;IDX_D;2;10;1;10;937;463;221;100440845;0;0;1011
1253;cluewebB;IDX_D;2;10;1;10;42717;42670;29210;100440845;0;0;43113
1264;cluewebB;IDX_D;2;10;1;10;2605;2102;1332;100440845;0;0;2695
1286;cluewebB;IDX_D;2;10;1;4;1039;286;96;100440845;0;0;1118
1412;cluewebB;IDX_D;2;10;1;10;3027;2874;2335;100440845;0;0;3124
1468;cluewebB;IDX_D;2;10;1;10;776;481;261;100440845;0;0;851
1550;cluewebB;IDX_D;2;10;1;10;1154;1099;947;100440845;0;0;1233
1551;cluewebB;IDX_D;2;10;1;10;42201;42152;29085;100440845;0;0;42590
1613;cluewebB;IDX_D;2;10;1;10;39674;39323;29490;100440845;0;0;40069
1661;cluewebB;IDX_D;2;10;1;10;14831;14464;11339;100440845;0;0;15066
1796;cluewebB;IDX_D;2;10;1;10;3222;3059;2552;100440845;0;0;3322
1847;cluewebB;IDX_D;2;10;2;10;9473;8813;5053;100440845;0;0;9620
1903;cluewebB;IDX_D;2;10;3;10;1535678;1534841;584276;100440845;0;0;1536943
1969;cluewebB;IDX_D;2;10;1;7;25442;17869;150;100440845;0;0;25638
2118;cluewebB;IDX_D;2;10;4;10;1266599;1265934;545605;100440845;0;0;1266829
2146;cluewebB;IDX_D;2;10;2;10;183676;183460;45852;100440845;0;0;184163
2217;cluewebB;IDX_D;2;10;1;10;2268;1630;878;100440845;0;0;2365
2271;cluewebB;IDX_D;2;10;2;10;3013252;3013094;1197317;100440845;0;0;3013468
2321;cluewebB;IDX_D;2;10;1;10;233451;232903;243;100440845;0;0;234802
2343;cluewebB;IDX_D;2;10;1;2;8039;294;53;100440845;0;0;8144
2348;cluewebB;IDX_D;2;10;1;1;422;131;27;100440845;0;0;498
2383;cluewebB;IDX_D;2;10;1;10;1651;1364;703;100440845;0;0;1730
2388;cluewebB;IDX_D;2;10;1;10;846;542;243;100440845;0;0;922
2449;cluewebB;IDX_D;2;10;1;10;10414;10126;6395;100440845;0;0;10583
2550;cluewebB;IDX_D;2;10;3;10;155224;154899;69993;100440845;0;0;155727
2568;cluewebB;IDX_D;2;10;3;10;329382;328184;142081;100440845;0;0;330061
2602;cluewebB;IDX_D;2;10;1;6;3075;651;122;100440845;0;0;3174
2669;cluewebB;IDX_D;2;10;1;10;5695;5404;3376;100440845;0;0;5845
2761;cluewebB;IDX_D;2;10;1;10;1657;1492;1165;100440845;0;0;1752
2825;cluewebB;IDX_D;2;10;1;10;2263;2110;1681;100440845;0;0;2367
2826;cluewebB;IDX_D;2;10;1;10;35147;35093;23548;100440845;0;0;35658
2828;cluewebB;IDX_D;2;10;1;10;1265;821;526;100440845;0;0;1349
3064;cluewebB;IDX_D;2;10;1;10;1864;1804;1286;100440845;0;0;1953
3068;cluewebB;IDX_D;2;10;1;10;2994;2940;2423;100440845;0;0;3119
3091;cluewebB;IDX_D;2;10;3;10;1404417;1403872;548970;100440845;0;0;1405865
3161;cluewebB;IDX_D;2;10;1;10;131109;124899;58841;100440845;0;0;131685
3234;cluewebB;IDX_D;2;10;1;10;2075;736;375;100440845;0;0;2173
3281;cluewebB;IDX_D;2;10;3;10;2983902;2983533;957148;100440845;0;0;2984125
3398;cluewebB;IDX_D;2;10;1;10;1086416;1086324;348956;100440845;0;0;1088068
3421;cluewebB;IDX_D;2;10;1;1;18089;16525;27;100440845;0;0;19450
3443;cluewebB;IDX_D;2;10;5;10;5898223;5891842;1611238;100440845;0;0;6232607
3628;cluewebB;IDX_D;2;10;1;3;38762;31226;64;100440845;0;0;40397
3764;cluewebB;IDX_D;2;10;1;10;156629;142504;2609;100440845;0;0;158293
3828;cluewebB;IDX_D;2;10;1;10;1132;919;636;100440845;0;0;1231
3845;cluewebB;IDX_D;2;10;1;10;26245;26080;15824;100440845;0;0;26567
3895;cluewebB;IDX_D;2;10;1;10;858;539;308;100440845;0;0;938
3942;cluewebB;IDX_D;2;10;1;10;735;432;223;100440845;0;0;810
3950;cluewebB;IDX_D;2;10;2;10;7315;6733;4511;100440845;0;0;7488
3972;cluewebB;IDX_D;2;10;2;10;489219;489061;213200;100440845;0;0;490222
4001;cluewebB;IDX_D;2;10;3;10;8841;5358;1306;100440845;0;0;8968
4151;cluewebB;IDX_D;2;10;1;10;1023;842;478;100440845;0;0;1102
4153;cluewebB;IDX_D;2;10;1;10;855;561;283;100440845;0;0;931
4172;cluewebB;IDX_D;2;10;2;10;1565553;1565392;624800;100440845;0;0;1565770
4212;cluewebB;IDX_D;2;10;1;10;144066;143852;845;100440845;0;0;144305
4234;cluewebB;IDX_D;2;10;1;2;503;161;42;100440845;0;0;603
4290;cluewebB;IDX_D;2;10;1;10;11924;11869;7481;100440845;0;0;12160
4379;cluewebB;IDX_D;2;10;1;10;1012;521;272;100440845;0;0;1087
4521;cluewebB;IDX_D;2;10;1;10;3663;3372;2743;100440845;0;0;3797
4526;cluewebB;IDX_D;2;10;1;10;542;378;220;100440845;0;0;615
4580;cluewebB;IDX_D;2;10;1;10;4252;4092;3475;100440845;0;0;4401
4684;cluewebB;IDX_D;2;10;1;10;1203;1146;901;100440845;0;0;1286
4688;cluewebB;IDX_D;2;10;1;10;1200;897;535;100440845;0;0;1276
4720;cluewebB;IDX_D;2;10;1;10;582;520;353;100440845;0;0;654
4802;cluewebB;IDX_D;2;10;1;3;324;162;73;100440845;0;0;395
4829;cluewebB;IDX_D;2;10;1;10;1132;1081;893;100440845;0;0;1219
4846;cluewebB;IDX_D;2;10;1;10;698;413;240;100440845;0;0;770
4855;cluewebB;IDX_D;2;10;1;10;4082;3932;3044;100440845;0;0;4221
4942;cluewebB;IDX_D;2;10;1;10;1210;729;456;100440845;0;0;1287
5001;cluewebB;IDX_D;2;10;1;10;3074;3022;2234;100440845;0;0;3190
5005;cluewebB;IDX_D;2;10;1;10;968;690;464;100440845;0;0;1046
5016;cluewebB;IDX_D;2;10;1;10;10344;10201;6722;100440845;0;0;10564
5023;cluewebB;IDX_D;2;10;3;10;1100711;1100524;293936;100440845;0;0;1102402
5036;cluewebB;IDX_D;2;10;2;10;252926;242343;98799;100440845;0;0;253564
5183;cluewebB;IDX_D;2;10;1;10;11762;10208;5261;100440845;0;0;11962
5209;cluewebB;IDX_D;2;10;3;10;1868263;1867843;504866;100440845;0;0;1870116
5241;cluewebB;IDX_D;2;10;1;10;94586;85178;1010;100440845;0;0;94830
5274;cluewebB;IDX_D;2;10;3;10;331186;330317;145494;100440845;0;0;331960
5302;cluewebB;IDX_D;2;10;1;10;5318;3085;625;100440845;0;0;5421
5332;cluewebB;IDX_D;2;10;1;1;443;138;27;100440845;0;0;518
5336;cluewebB;IDX_D;2;10;1;10;8074;7917;4895;100440845;0;0;8263
5340;cluewebB;IDX_D;2;10;1;10;1367;1044;729;100440845;0;0;1452
5465;cluewebB;IDX_D;2;10;1;10;1930;1875;1506;100440845;0;0;2032
5590;cluewebB;IDX_D;2;10;3;10;179594;179255;78971;100440845;0;0;180205
5636;cluewebB;IDX_D;2;10;1;10;13527;12386;7952;100440845;0;0;13827
5649;cluewebB;IDX_D;2;10;2;10;81302;80648;50473;100440845;0;0;81905
5847;cluewebB;IDX_D;2;10;2;10;9046;7736;4323;100440845;0;0;9232
5858;cluewebB;IDX_D;2;10;1;10;8230;8080;5576;100440845;0;0;8433
5862;cluewebB;IDX_D;2;10;1;6;590;296;138;100440845;0;0;675
6031;cluewebB;IDX_D;2;10;3;10;10091;9459;5822;100440845;0;0;10295
6244;cluewebB;IDX_D;2;10;1;10;33036;32985;22758;100440845;0;0;33569
6295;cluewebB;IDX_D;2;10;1;10;63721;63541;38783;100440845;0;0;64307
6310;cluewebB;IDX_D;2;10;6;10;4507648;4505885;1132884;100440845;0;0;4507882
6341;cluewebB;IDX_D;2;10;2;10;319510;319183;3357;100440845;0;0;319810
6371;cluewebB;IDX_D;2;10;1;10;848;488;233;100440845;0;0;3464
6396;cluewebB;IDX_D;2;10;1;10;1036;527;262;100440845;0;0;1112
6427;cluewebB;IDX_D;2;10;1;10;2286;2231;1864;100440845;0;0;2404
6442;cluewebB;IDX_D;2;10;1;10;867;555;315;100440845;0;0;941
6546;cluewebB;IDX_D;2;10;1;10;711;418;210;100440845;0;0;784
6614;cluewebB;IDX_D;2;10;1;10;603;453;265;100440845;0;0;681
6732;cluewebB;IDX_D;2;10;1;10;37707;37657;24459;100440845;0;0;38266
6759;cluewebB;IDX_D;2;10;1;1;609;129;27;100440845;0;0;696
6799;cluewebB;IDX_D;2;10;1;10;856;552;293;100440845;0;0;929
6841;cluewebB;IDX_D;2;10;1;4;504;217;84;100440845;0;0;578
6906;cluewebB;IDX_D;2;10;2;10;5903;5388;3146;100440845;0;0;6040
6939;cluewebB;IDX_D;2;10;1;10;2326;2038;1420;100440845;0;0;2421
6992;cluewebB;IDX_D;2;10;1;10;981;505;259;100440845;0;0;1056
7077;cluewebB;IDX_D;2;10;3;10;4050;3488;1769;100440845;0;0;4161
7156;cluewebB;IDX_D;2;10;2;10;25762;25271;17299;100440845;0;0;26281
7227;cluewebB;IDX_D;2;10;1;10;14342;14278;9665;100440845;0;0;14646
7253;cluewebB;IDX_D;2;10;1;10;1342;657;348;100440845;0;0;1417
7353;cluewebB;IDX_D;2;10;1;10;1569;1426;1086;100440845;0;0;1663
7463;cluewebB;IDX_D;2;10;1;10;2874;2817;1884;100440845;0;0;2963
7544;cluewebB;IDX_D;2;10;1;10;1492;1194;848;100440845;0;0;1573
7642;cluewebB;IDX_D;2;10;3;10;165089;164646;61461;100440845;0;0;165778
7656;cluewebB;IDX_D;2;10;1;10;2558;871;260;100440845;0;0;2656
7680;cluewebB;IDX_D;2;10;1;10;3081;2605;1622;100440845;0;0;3189
7883;cluewebB;IDX_D;2;10;1;10;1656;1509;1079;100440845;0;0;1745
7925;cluewebB;IDX_D;2;10;2;10;7057;6605;4356;100440845;0;0;7239
7927;cluewebB;IDX_D;2;10;1;10;1430;1140;822;100440845;0;0;1515
7943;cluewebB;IDX_D;2;10;2;10;1465125;1464975;565820;100440845;0;0;1466881
7959;cluewebB;IDX_D;2;10;2;10;38449;30251;784;100440845;0;0;38671
7964;cluewebB;IDX_D;2;10;1;10;107807;107724;58841;100440845;0;0;108434
7986;cluewebB;IDX_D;2;10;1;1;1804;279;27;100440845;0;0;1899
8035;cluewebB;IDX_D;2;10;2;10;2321;2137;1193;100440845;0;0;2415
8123;cluewebB;IDX_D;2;10;3;10;34455;34006;13252;100440845;0;0;35036
8137;cluewebB;IDX_D;2;10;1;4;1434;338;100;100440845;0;0;1525
8142;cluewebB;IDX_D;2;10;1;10;830;672;413;100440845;0;0;908
8152;cluewebB;IDX_D;2;10;1;10;706;553;338;100440845;0;0;780
8154;cluewebB;IDX_D;2;10;1;10;1525;1070;654;100440845;0;0;1604
8201;cluewebB;IDX_D;2;10;1;10;936;474;222;100440845;0;0;1012
8273;cluewebB;IDX_D;2;10;1;10;1453;1178;840;100440845;0;0;1536
8356;cluewebB;IDX_D;2;10;2;10;24878;24049;15493;100440845;0;0;25327
8362;cluewebB;IDX_D;2;10;1;10;812;645;429;100440845;0;0;895
8455;cluewebB;IDX_D;2;10;2;10;30783;30306;21934;100440845;0;0;31307
8458;cluewebB;IDX_D;2;10;3;10;881745;881241;347896;100440845;0;0;883500
8524;cluewebB;IDX_D;2;10;2;10;25976;15458;2302;100440845;0;0;26191
8525;cluewebB;IDX_D;2;10;1;10;3465;3276;2239;100440845;0;0;3599
8700;cluewebB;IDX_D;2;10;1;10;766;594;383;100440845;0;0;846
8815;cluewebB;IDX_D;2;10;1;10;1104;939;669;100440845;0;0;1183
9140;cluewebB;IDX_D;2;10;1;10;2522;2360;1792;100440845;0;0;2633
9373;cluewebB;IDX_D;2;10;1;10;1286;1133;787;100440845;0;0;1373
9407;cluewebB;IDX_D;2;10;1;10;49782;49621;29634;100440845;0;0;50337
9483;cluewebB;IDX_D;2;10;1;4;659;203;84;100440845;0;0;749
9513;cluewebB;IDX_D;2;10;1;10;723;570;299;100440845;0;0;797
9527;cluewebB;IDX_D;2;10;1;10;95635;95591;54777;100440845;0;0;96245
9631;cluewebB;IDX_D;2;10;1;10;2790;1844;1196;100440845;0;0;2902
9690;cluewebB;IDX_D;2;10;1;2;297;128;46;100440845;0;0;373
9698;cluewebB;IDX_D;2;10;3;10;123436;122699;59043;100440845;0;0;124045
9756;cluewebB;IDX_D;2;10;1;10;3610;2772;1805;100440845;0;0;3747
9789;cluewebB;IDX_D;2;10;1;2;943;228;51;100440845;0;0;1019
9862;cluewebB;IDX_D;2;10;1;10;6575;6094;4089;100440845;0;0;6749
9937;cluewebB;IDX_D;2;10;1;10;709;410;216;100440845;0;0;783
9950;cluewebB;IDX_D;2;10;1;10;875;720;521;100440845;0;0;957
9990;cluewebB;IDX_D;2;10;1;10;4348;4296;3362;100440845;0;0;4504
10044;cluewebB;IDX_D;2;10;2;10;13988;13709;9636;100440845;0;0;14282
10123;cluewebB;IDX_D;2;10;1;10;1066;769;495;100440845;0;0;1144
10127;cluewebB;IDX_D;2;10;1;10;662;391;199;100440845;0;0;737
10135;cluewebB;IDX_D;2;10;1;10;4889;4738;3794;100440845;0;0;5054
10140;cluewebB;IDX_D;2;10;2;10;1296;1033;726;100440845;0;0;1378
10144;cluewebB;IDX_D;2;10;1;4;519;231;100;100440845;0;0;595
10170;cluewebB;IDX_D;2;10;1;10;29200;29155;20621;100440845;0;0;29718
10212;cluewebB;IDX_D;2;10;3;10;578640;578212;219603;100440845;0;0;580145
10336;cluewebB;IDX_D;2;10;1;10;71715;69079;33386;100440845;0;0;72338
10340;cluewebB;IDX_D;2;10;3;10;13084;12011;6636;100440845;0;0;13321
10377;cluewebB;IDX_D;2;10;1;10;6811;6641;4869;100440845;0;0;6988
10446;cluewebB;IDX_D;2;10;1;10;2532;2367;1772;100440845;0;0;2643
10447;cluewebB;IDX_D;2;10;1;8;656;347;168;100440845;0;0;731
10448;cluewebB;IDX_D;2;10;2;10;2380;1939;1530;100440845;0;0;2485
10475;cluewebB;IDX_D;2;10;2;10;145264;144799;67230;100440845;0;0;145872
10560;cluewebB;IDX_D;2;10;2;10;1766485;1765238;701689;100440845;0;0;1766712
10567;cluewebB;IDX_D;2;10;3;10;196341;196091;8300;100440845;0;0;196968
10587;cluewebB;IDX_D;2;10;3;10;87701;86669;37356;100440845;0;0;88337
10603;cluewebB;IDX_D;2;10;1;10;5713;5484;3452;100440845;0;0;5881
10635;cluewebB;IDX_D;2;10;2;10;2058;1106;635;100440845;0;0;2142
10659;cluewebB;IDX_D;2;10;4;10;4723577;4722958;1383777;100440845;0;0;4723791
10678;cluewebB;IDX_D;2;10;1;10;374508;374298;165;100440845;0;0;376164
10704;cluewebB;IDX_D;2;10;2;10;65569;62096;10551;100440845;0;0;65989
10762;cluewebB;IDX_D;2;10;1;10;205424;205331;111018;100440845;0;0;206165
10841;cluewebB;IDX_D;2;10;1;5;3008;484;121;100440845;0;0;3103
10861;cluewebB;IDX_D;2;10;1;10;1630;1472;917;100440845;0;0;1726
10966;cluewebB;IDX_D;2;10;1;10;106495;106442;58841;100440845;0;0;107096
10975;cluewebB;IDX_D;2;10;1;10;2193;961;503;100440845;0;0;2295
11008;cluewebB;IDX_D;2;10;1;10;996;836;514;100440845;0;0;1080
11010;cluewebB;IDX_D;2;10;2;10;3454;3161;1819;100440845;0;0;3562
11030;cluewebB;IDX_D;2;10;3;10;1698545;1697730;610077;100440845;0;0;1698758
11032;cluewebB;IDX_D;2;10;1;10;152696;152602;9094;100440845;0;0;153128
11041;cluewebB;IDX_D;2;10;2;10;5940;5589;3101;100440845;0;0;6077
11070;cluewebB;IDX_D;2;10;1;10;926;622;394;100440845;0;0;1009
11094;cluewebB;IDX_D;2;10;2;10;2202;1707;1078;100440845;0;0;2293
11110;cluewebB;IDX_D;2;10;1;10;964;483;240;100440845;0;0;1038
11213;cluewebB;IDX_D;2;10;1;10;811;750;593;100440845;0;0;890
11245;cluewebB;IDX_D;2;10;1;5;534;258;114;100440845;0;0;605
11322;cluewebB;IDX_D;2;10;1;10;20157;20012;14184;100440845;0;0;20577
11414;cluewebB;IDX_D;2;10;2;10;47876;47709;27729;100440845;0;0;48442
11416;cluewebB;IDX_D;2;10;2;10;989724;988882;387512;100440845;0;0;991481
11519;cluewebB;IDX_D;2;10;1;10;29849;19103;571;100440845;0;0;30053
11642;cluewebB;IDX_D;2;10;1;10;191902;191829;99058;100440845;0;0;192573
11732;cluewebB;IDX_D;2;10;1;10;39164;37241;23653;100440845;0;0;39753
11750;cluewebB;IDX_D;2;10;2;10;26711;26151;18689;100440845;0;0;27233
11778;cluewebB;IDX_D;2;10;1;10;820;506;274;100440845;0;0;904
11832;cluewebB;IDX_D;2;10;2;10;986357;986202;385044;100440845;0;0;988076
11868;cluewebB;IDX_D;2;10;2;10;31742;23550;5054;100440845;0;0;32051
11887;cluewebB;IDX_D;2;10;1;1;281;94;27;100440845;0;0;367
11895;cluewebB;IDX_D;2;10;1;4;519;219;81;100440845;0;0;591
11905;cluewebB;IDX_D;2;10;2;10;161323;161028;74227;100440845;0;0;161927
11924;cluewebB;IDX_D;2;10;2;10;28077;26856;16896;100440845;0;0;28619
11928;cluewebB;IDX_D;2;10;1;10;699;629;453;100440845;0;0;783
11968;cluewebB;IDX_D;2;10;1;10;768;598;393;100440845;0;0;843
12064;cluewebB;IDX_D;2;10;1;10;609;546;390;100440845;0;0;683
12121;cluewebB;IDX_D;2;10;1;10;603;439;277;100440845;0;0;676
12129;cluewebB;IDX_D;2;10;4;10;257060;256280;94933;100440845;0;0;257695
12169;cluewebB;IDX_D;2;10;4;10;85936;81991;45870;100440845;0;0;86560
12178;cluewebB;IDX_D;2;10;2;10;2295;894;436;100440845;0;0;2399
12240;cluewebB;IDX_D;2;10;1;10;105071;105019;58841;100440845;0;0;105683
12509;cluewebB;IDX_D;2;10;1;10;3354;2112;1213;100440845;0;0;3461
12550;cluewebB;IDX_D;2;10;1;10;939;770;470;100440845;0;0;1017
12716;cluewebB;IDX_D;2;10;1;10;946;784;477;100440845;0;0;1022
12722;cluewebB;IDX_D;2;10;2;10;5797;5507;3735;100440845;0;0;5964
12779;cluewebB;IDX_D;2;10;1;1;432;123;27;100440845;0;0;505
12850;cluewebB;IDX_D;2;10;1;10;2286;2004;1484;100440845;0;0;2385
12874;cluewebB;IDX_D;2;10;1;10;804;746;576;100440845;0;0;883
12921;cluewebB;IDX_D;2;10;1;10;2413;2261;1603;100440845;0;0;2512
12931;cluewebB;IDX_D;2;10;1;7;464;301;164;100440845;0;0;535
12984;cluewebB;IDX_D;2;10;1;6;1036;343;135;100440845;0;0;1108
12990;cluewebB;IDX_D;2;10;2;10;1134488;1134338;429991;100440845;0;0;1136214
13066;cluewebB;IDX_D;2;10;1;10;29200;23717;1361;100440845;0;0;29429
13077;cluewebB;IDX_D;2;10;3;10;1578304;1577666;650213;100440845;0;0;1578522
13307;cluewebB;IDX_D;2;10;2;10;618131;617612;176262;100440845;0;0;619062
13308;cluewebB;IDX_D;2;10;2;10;291498;289314;127049;100440845;0;0;292132
13335;cluewebB;IDX_D;2;10;1;10;2550;997;246;100440845;0;0;2644
13391;cluewebB;IDX_D;2;10;2;10;2354842;2354678;901486;100440845;0;0;2355054
13404;cluewebB;IDX_D;2;10;1;10;226725;226508;469;100440845;0;0;226956
13443;cluewebB;IDX_D;2;10;2;10;1874;929;442;100440845;0;0;1979
13452;cluewebB;IDX_D;2;10;2;10;2280882;2280722;915522;100440845;0;0;2281099
13483;cluewebB;IDX_D;2;10;1;8;614;410;174;100440845;0;0;709
13527;cluewebB;IDX_D;2;10;2;10;229317;228766;7864;100440845;0;0;229630
