qryid;collection;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
74870;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;2995984;2986343;636446;50410357;0;0;2999975
74974;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;236130;201555;45860;50410357;0;0;236996
74996;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;137897;137513;28113;50410357;0;0;138278
75296;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;38272;38235;9195;50410357;0;0;38999
75370;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;2365669;2365623;416979;50410357;0;0;2368023
75514;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1378327;1377870;271467;50410357;0;0;1382258
75532;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;644989;622861;111093;50410357;0;0;647060
75775;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;445413;445356;61678;50410357;0;0;446557
75802;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;8438335;8436089;1999973;50410357;0;0;8440007
75881;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3631295;3631251;557521;50410357;0;0;3635208
75911;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1660290;1646575;316304;50410357;0;0;1663801
76125;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;8;30516;26603;3258;50410357;0;0;30800
76142;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;3;25557;25521;5812;50410357;0;0;25871
76186;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;27337;27311;6900;50410357;0;0;27843
76213;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;139884;139858;42944;50410357;0;0;140630
76220;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3984279;3984237;725066;50410357;0;0;3988345
76446;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;359987;322170;49150;50410357;0;0;360698
76501;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1557917;1557876;307468;50410357;0;0;1561585
76566;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1102731;1090395;211668;50410357;0;0;1106479
76664;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;4769927;4743579;855708;50410357;0;0;4773574
76765;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;972587;947894;215767;50410357;0;0;975184
76812;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;107753;101696;31641;50410357;0;0;108371
76814;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2282721;2282677;419911;50410357;0;0;2286588
76907;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;4581717;4568705;639494;50410357;0;0;4586002
77310;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;431842;416753;3570;50410357;0;0;432668
77448;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1596380;1596337;321319;50410357;0;0;1600138
77454;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;3561826;3551932;625876;50410357;0;0;3565968
77479;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1844182;1832925;270523;50410357;0;0;1847958
77514;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;2928132;2845336;458613;50410357;0;0;2929682
77528;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;146450;146402;28637;50410357;0;0;146987
77723;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;448645;448601;95062;50410357;0;0;449543
77847;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;201070;200042;32647;50410357;0;0;203166
77896;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;3876305;3875360;642024;50410357;0;0;3880593
77922;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3685901;3662598;662830;50410357;0;0;3692044
77945;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1749559;1667916;323427;50410357;0;0;1753268
78043;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;245542;213403;33780;50410357;0;0;246462
78091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;319510;318618;64808;50410357;0;0;320618
78160;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;0;27075;23296;5244;50410357;0;0;27369
78168;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;4222658;4222633;730147;50410357;0;0;4226966
78192;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;2168526;2090804;286519;50410357;0;0;2172124
78235;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;0;43870;11729;3962;50410357;0;0;44193
78266;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;566299;566262;103168;50410357;0;0;567116
78299;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;59151;58873;21670;50410357;0;0;59840
78576;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;102545;102509;33910;50410357;0;0;104349
78755;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;133923;133886;43944;50410357;0;0;134645
78823;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;61003;60967;20061;50410357;0;0;61459
78836;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;14386;14354;5232;50410357;0;0;14558
79049;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;8;1125;1099;198;50410357;0;0;1229
79091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;21253;21234;5830;50410357;0;0;21719
79360;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;369428;369403;84980;50410357;0;0;370517
79607;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;8819762;8814734;1760363;50410357;0;0;8821421
79624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;1618517;1618464;180829;50410357;0;0;1621773
79664;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;150652;137962;32260;50410357;0;0;151480
80113;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;825939;825866;152699;50410357;0;0;829330
80651;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;160304;122134;23570;50410357;0;0;160785
81131;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;342089;342047;72917;50410357;0;0;343010
81288;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;3485615;3484725;594419;50410357;0;0;3488554
81326;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1015939;1008790;176879;50410357;0;0;1019784
81329;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;827681;827634;147129;50410357;0;0;829420
81342;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;228356;228318;52205;50410357;0;0;229388
81455;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;7;33685;31073;7161;50410357;0;0;35397
81630;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;5051779;5051738;851922;50410357;0;0;5053951
81718;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;834449;834214;154051;50410357;0;0;838420
81962;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;378558;377170;76021;50410357;0;0;380794
82207;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;339138;337669;68583;50410357;0;0;341544
82292;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;102740;93168;18216;50410357;0;0;103168
82295;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;257289;257236;39598;50410357;0;0;258321
82364;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;3;85195;83928;13888;50410357;0;0;93101
82380;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1366163;1366021;273175;50410357;0;0;1369944
82393;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1331303;1318473;243497;50410357;0;0;1335157
82398;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;7062658;7019026;1018419;50410357;0;0;7064896
82525;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;968069;967777;200092;50410357;0;0;971386
82624;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;103469;94753;29190;50410357;0;0;104019
82648;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;4868039;4867999;832813;50410357;0;0;4872463
82732;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;323636;306228;6067;50410357;0;0;324499
82892;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;451427;450773;81460;50410357;0;0;453536
82893;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;447860;447334;134929;50410357;0;0;448715
83042;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;961001;960087;166394;50410357;0;0;962559
83111;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;130153;130114;30198;50410357;0;0;131021
83163;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;522489;521529;106234;50410357;0;0;524672
83278;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;90421;88495;29654;50410357;0;0;90968
83487;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;3259731;3259693;474109;50410357;0;0;3263349
83561;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1766104;1750449;317670;50410357;0;0;1769593
84002;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;76663;57545;14041;50410357;0;0;77492
84055;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;0;1368;1190;210;50410357;0;0;1500
84064;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;693191;693172;145039;50410357;0;0;696578
84144;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;0;24442;687;30;50410357;0;0;24679
84281;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;115146;115127;38378;50410357;0;0;115944
84363;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;150130;150091;33167;50410357;0;0;151083
84404;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;3;73547;72274;15429;50410357;0;0;74150
84442;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;516177;516136;106749;50410357;0;0;519136
84455;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;4598714;4588808;874062;50410357;0;0;4602227
84655;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;525690;517772;126389;50410357;0;0;527715
84790;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;162233;161280;32871;50410357;0;0;164746
84849;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2361538;2354479;419412;50410357;0;0;2365085
84906;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;925699;862807;127685;50410357;0;0;929124
84921;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;74699;63033;14634;50410357;0;0;75137
84987;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1951516;1951474;407030;50410357;0;0;1955025
84998;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;0;45446;5065;722;50410357;0;0;45769
85092;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;1;401;369;106;50410357;0;0;532
85132;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;585634;585614;160187;50410357;0;0;587746
85213;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;220606;218498;45127;50410357;0;0;221698
85242;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;5718309;5714210;842467;50410357;0;0;5722444
85375;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;460503;437275;53671;50410357;0;0;465084
85425;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;3142754;3124171;522013;50410357;0;0;3146786
85454;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;604944;596326;168524;50410357;0;0;609378
85605;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3117390;3115922;587777;50410357;0;0;3120889
85709;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;67336;56770;4435;50410357;0;0;67662
85847;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;2851645;2851594;491557;50410357;0;0;2855335
85942;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;4234867;4212316;641071;50410357;0;0;4238750
86024;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;9;10;308797;216842;29132;50410357;0;0;311458
86059;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1462407;1462362;255952;50410357;0;0;1465568
86143;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;87473;80313;26735;50410357;0;0;87968
86149;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;189130;189096;59120;50410357;0;0;189970
86311;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1942417;1942296;337614;50410357;0;0;1944149
86347;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;1088817;1088769;173212;50410357;0;0;1092621
86374;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;974039;957319;178309;50410357;0;0;977621
86411;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;217420;206792;47130;50410357;0;0;218344
86423;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;40523;39848;12489;50410357;0;0;40919
86436;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1657326;1657290;297101;50410357;0;0;1661208
86462;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2016173;2004038;293698;50410357;0;0;2020097
86556;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;10;10;4527522;4383058;489943;50410357;0;0;4528958
86642;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;3546952;3546897;498151;50410357;0;0;3548544
87075;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;47109;47068;14866;50410357;0;0;47499
87185;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;851257;851215;179075;50410357;0;0;853639
87266;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;246550;243291;44111;50410357;0;0;247386
87467;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;10;10;759797;759735;91196;50410357;0;0;761237
87625;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1243091;1243043;223906;50410357;0;0;1244625
87692;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;591762;591718;117158;50410357;0;0;612844
87696;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;7470;5406;2230;50410357;0;0;22458
87735;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;472669;472646;137033;50410357;0;0;474766
87744;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;37546;35767;5914;50410357;0;0;38116
87789;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1511431;1511389;264134;50410357;0;0;1514290
87798;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;911189;907127;146048;50410357;0;0;914867
87891;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;9;31878;11036;2127;50410357;0;0;32308
87951;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;0;1214;1168;154;50410357;0;0;1346
88088;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;432642;432617;66810;50410357;0;0;435896
88100;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;261200;255092;72163;50410357;0;0;262043
88386;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;3047238;3046880;460863;50410357;0;0;3051289
88579;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1075698;1058118;173005;50410357;0;0;1079586
88711;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;129197;114408;11671;50410357;0;0;129609
88824;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1935548;1935508;339562;50410357;0;0;1940470
88981;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;8;131255;126977;4693;50410357;0;0;131621
89096;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;494062;494023;97077;50410357;0;0;497844
89180;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;127235;98722;19271;50410357;0;0;127706
89236;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;452053;452018;128710;50410357;0;0;452904
89258;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;636697;635550;118700;50410357;0;0;640256
89453;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2502165;2486129;413970;50410357;0;0;2506066
89543;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;2763774;2682296;450086;50410357;0;0;2765451
89555;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;164183;164125;24631;50410357;0;0;165044
89568;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;183832;183189;53816;50410357;0;0;185919
89569;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;176546;176382;35183;50410357;0;0;178260
89797;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;0;13200;4376;839;50410357;0;0;13484
89800;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;604067;604049;157746;50410357;0;0;604982
90016;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;202260;201610;52675;50410357;0;0;209104
90027;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1797811;1797397;344437;50410357;0;0;1801777
90075;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;416776;403569;82756;50410357;0;0;419893
90088;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;722754;715906;148608;50410357;0;0;725479
90168;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;682949;671274;195182;50410357;0;0;685954
90177;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;12532;9637;1776;50410357;0;0;12768
90183;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;139301;139275;26406;50410357;0;0;141466
90244;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2322913;2311518;444859;50410357;0;0;2326524
90305;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1413010;1381643;242413;50410357;0;0;1415797
90391;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;21692;17985;3885;50410357;0;0;21905
90528;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;1152031;1152009;201064;50410357;0;0;1156257
90560;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;2;100061;71149;4241;50410357;0;0;100419
90660;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;699397;699358;132407;50410357;0;0;703029
90720;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;85650;70701;9715;50410357;0;0;86501
90816;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;2;589;277;45;50410357;0;0;717
90842;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;5;675;659;215;50410357;0;0;781
90890;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;128888;128867;30290;50410357;0;0;129714
91222;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;36927;36777;16355;50410357;0;0;37272
91228;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;269340;269310;57133;50410357;0;0;270251
91316;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;4610867;4610227;765546;50410357;0;0;4612518
91420;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;2232;2201;999;50410357;0;0;5186
91642;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;112234;112218;37631;50410357;0;0;112900
91726;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;0;8921;8879;2096;50410357;0;0;9173
92125;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;1845542;1845527;454126;50410357;0;0;1848344
92128;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;4830037;4820410;878955;50410357;0;0;4833854
92355;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;503238;494586;103924;50410357;0;0;504109
92362;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;12;10;471367;470739;49670;50410357;0;0;472896
92521;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;3025233;3025188;512276;50410357;0;0;3029464
92992;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;186659;163073;30340;50410357;0;0;188365
93007;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;25468;20984;5073;50410357;0;0;25804
93206;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;47215;47183;15086;50410357;0;0;47678
93218;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;726674;726632;151713;50410357;0;0;730270
93560;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;154305;138407;27683;50410357;0;0;155396
93731;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;21044;18682;8709;50410357;0;0;21298
93765;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;3155;3128;719;50410357;0;0;3269
93776;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;61980;61954;14566;50410357;0;0;62832
93871;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1977282;1977081;387755;50410357;0;0;1981062
93960;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;50397;37060;4437;50410357;0;0;50932
93995;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;29389;29355;9914;50410357;0;0;29778
94227;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1516746;1516704;303833;50410357;0;0;1520497
94597;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;10;340133;307580;44571;50410357;0;0;341496
94633;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;248540;248496;53008;50410357;0;0;249392
94650;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;1013328;1012837;270563;50410357;0;0;1015425
94692;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;125399;121852;18979;50410357;0;0;126290
94706;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;4470141;4469744;791760;50410357;0;0;4473899
95005;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;1788786;1781896;410536;50410357;0;0;1792542
95023;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;9;10;132717;115923;15125;50410357;0;0;133051
95031;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;84865;84836;31208;50410357;0;0;85189
95074;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;30713;30081;13434;50410357;0;0;31884
95184;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;39363;39291;13594;50410357;0;0;39619
95313;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;8;10;5865181;5865140;779668;50410357;0;0;5866783
95318;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1714522;1714479;329052;50410357;0;0;1715957
95429;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;609622;604744;155499;50410357;0;0;611597
95718;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;4317802;4317197;1015089;50410357;0;0;4319123
95750;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;340250;340210;33377;50410357;0;0;341144
95950;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;5;1799;831;112;50410357;0;0;1935
95998;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;1005569;1005548;209076;50410357;0;0;1008387
96046;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;106392;97733;21390;50410357;0;0;107150
96091;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;821342;821290;126692;50410357;0;0;825274
96116;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;35484;13352;3225;50410357;0;0;35989
96121;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;361937;361890;57275;50410357;0;0;364864
96250;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2048660;2044791;381580;50410357;0;0;2052203
96546;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;2864479;2831492;465743;50410357;0;0;2866566
96571;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;0;7008;6388;1971;50410357;0;0;7153
96589;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;253035;253003;34675;50410357;0;0;255171
96623;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;199866;198721;33338;50410357;0;0;200853
96749;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;2889925;2888870;546410;50410357;0;0;2893901
97387;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;4667728;4648654;840468;50410357;0;0;4671507
97399;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;100152;80657;1079;50410357;0;0;100482
97456;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;3;10;7978886;7978847;1372081;50410357;0;0;7980375
97602;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;4877241;4877195;686975;50410357;0;0;4880849
97674;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;546875;542468;140091;50410357;0;0;548885
97715;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;1;10;20195;19771;8241;50410357;0;0;20448
97794;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;0;241;224;51;50410357;0;0;345
97804;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;438611;438585;81525;50410357;0;0;439492
97837;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;7;10;812594;812216;116632;50410357;0;0;815828
97978;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;1080260;1067804;196593;50410357;0;0;1082010
98001;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;644805;644768;181085;50410357;0;0;646868
98025;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;9;10;2540180;2537770;314914;50410357;0;0;2541728
98327;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;585233;585196;158368;50410357;0;0;587215
98534;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;2115596;2113876;406406;50410357;0;0;2119312
98723;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;2;10;695661;693462;177402;50410357;0;0;697682
99116;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;6;10;2167296;2164992;331622;50410357;0;0;2171210
99179;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;4;10;570988;545289;107287;50410357;0;0;571889
99222;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;10;6788559;6787491;1083200;50410357;0;0;6790051
99264;gov2;bm25_simple_est;IDX_D_SANSLEN;1;10;5;0;94577;94522;3914;50410357;0;0;94911
