qryid;collection;ranker;index;qrymode;k;qrylen;res_size;qry_time;search_time;nodes_evaluated;nodes_total;postings_evaluated;postings_total;client_time
35001;gov2;bm25;IDX_DR_BM25;0;100;1;100;61906;53672;4928;0;0;0;62267
35019;gov2;bm25;IDX_DR_BM25;0;100;2;100;112905;112877;30901;0;0;0;113502
35067;gov2;bm25;IDX_DR_BM25;0;100;2;100;50740;50257;12973;0;0;0;51302
35070;gov2;bm25;IDX_DR_BM25;0;100;2;100;108673;108647;28300;0;0;0;109276
35101;gov2;bm25;IDX_DR_BM25;0;100;3;100;753052;752680;106717;0;0;0;754649
35102;gov2;bm25;IDX_DR_BM25;0;100;1;32;21540;14406;608;0;0;0;21699
35113;gov2;bm25;IDX_DR_BM25;0;100;1;100;8843;8828;2431;0;0;0;8966
35160;gov2;bm25;IDX_DR_BM25;0;100;1;100;7015;7004;1766;0;0;0;7100
35186;gov2;bm25;IDX_DR_BM25;0;100;5;100;966773;966750;163353;0;0;0;968407
35234;gov2;bm25;IDX_DR_BM25;0;100;2;100;83734;75392;15071;0;0;0;85962
35420;gov2;bm25;IDX_DR_BM25;0;100;4;100;617540;617504;99686;0;0;0;618443
35480;gov2;bm25;IDX_DR_BM25;0;100;1;100;1298245;1294610;371300;0;0;0;1298483
35524;gov2;bm25;IDX_DR_BM25;0;100;5;100;4278169;4278131;636101;0;0;0;4454001
35580;gov2;bm25;IDX_DR_BM25;0;100;3;100;976953;961223;129767;0;0;0;978766
35643;gov2;bm25;IDX_DR_BM25;0;100;1;100;23051;9940;2567;0;0;0;23261
35721;gov2;bm25;IDX_DR_BM25;0;100;6;100;1870493;1870464;272853;0;0;0;1929426
35766;gov2;bm25;IDX_DR_BM25;0;100;3;100;630436;614070;114659;0;0;0;633496
35781;gov2;bm25;IDX_DR_BM25;0;100;6;100;821720;815226;130948;0;0;0;823390
35835;gov2;bm25;IDX_DR_BM25;0;100;4;100;333906;315173;58567;0;0;0;334737
35888;gov2;bm25;IDX_DR_BM25;0;100;6;100;702339;698806;104779;0;0;0;703785
35933;gov2;bm25;IDX_DR_BM25;0;100;1;100;29205;22436;6123;0;0;0;29547
35938;gov2;bm25;IDX_DR_BM25;0;100;1;100;7758;7739;2162;0;0;0;7866
35956;gov2;bm25;IDX_DR_BM25;0;100;4;100;771906;771883;132442;0;0;0;773425
36005;gov2;bm25;IDX_DR_BM25;0;100;5;100;1209935;1192884;176443;0;0;0;1211701
36088;gov2;bm25;IDX_DR_BM25;0;100;2;100;529672;520964;118318;0;0;0;532184
36100;gov2;bm25;IDX_DR_BM25;0;100;3;100;2222151;2218111;315185;0;0;0;2222393
36109;gov2;bm25;IDX_DR_BM25;0;100;4;100;375304;375268;45314;0;0;0;375915
36122;gov2;bm25;IDX_DR_BM25;0;100;4;100;1238017;1236989;192947;0;0;0;1239686
36135;gov2;bm25;IDX_DR_BM25;0;100;2;100;134097;129228;21587;0;0;0;134697
36143;gov2;bm25;IDX_DR_BM25;0;100;3;100;269153;268945;46591;0;0;0;269829
36198;gov2;bm25;IDX_DR_BM25;0;100;2;100;43895;42767;13275;0;0;0;44475
36200;gov2;bm25;IDX_DR_BM25;0;100;3;100;813389;813360;126429;0;0;0;815248
36224;gov2;bm25;IDX_DR_BM25;0;100;4;100;337107;307878;52929;0;0;0;337817
36251;gov2;bm25;IDX_DR_BM25;0;100;3;100;2364098;2361633;326269;0;0;0;2364331
36349;gov2;bm25;IDX_DR_BM25;0;100;6;100;2284007;2283967;306349;0;0;0;2355655
36424;gov2;bm25;IDX_DR_BM25;0;100;2;100;105400;96273;19092;0;0;0;107389
36441;gov2;bm25;IDX_DR_BM25;0;100;3;100;323349;323182;49510;0;0;0;324425
36445;gov2;bm25;IDX_DR_BM25;0;100;2;100;47686;45464;11101;0;0;0;48160
36466;gov2;bm25;IDX_DR_BM25;0;100;1;100;693328;693305;189225;0;0;0;696291
36503;gov2;bm25;IDX_DR_BM25;0;100;1;100;29213;19250;3427;0;0;0;29471
36504;gov2;bm25;IDX_DR_BM25;0;100;2;100;40848;40825;11775;0;0;0;41333
36524;gov2;bm25;IDX_DR_BM25;0;100;3;100;39729;39702;9851;0;0;0;40162
36550;gov2;bm25;IDX_DR_BM25;0;100;2;100;37949;37926;11114;0;0;0;38419
36564;gov2;bm25;IDX_DR_BM25;0;100;3;100;329176;329152;72672;0;0;0;329817
36627;gov2;bm25;IDX_DR_BM25;0;100;3;100;1202384;1200648;177927;0;0;0;1204150
36643;gov2;bm25;IDX_DR_BM25;0;100;2;100;386963;372317;86681;0;0;0;387653
36951;gov2;bm25;IDX_DR_BM25;0;100;3;100;4608327;4606080;605717;0;0;0;4608567
36953;gov2;bm25;IDX_DR_BM25;0;100;3;100;775600;775568;72563;0;0;0;776500
36970;gov2;bm25;IDX_DR_BM25;0;100;2;100;1838528;1837047;402499;0;0;0;1838786
37036;gov2;bm25;IDX_DR_BM25;0;100;2;100;320596;320567;36244;0;0;0;321195
37065;gov2;bm25;IDX_DR_BM25;0;100;7;100;3658422;3657811;513139;0;0;0;3781224
37078;gov2;bm25;IDX_DR_BM25;0;100;5;100;401188;375733;58139;0;0;0;403824
37136;gov2;bm25;IDX_DR_BM25;0;100;4;100;137380;135190;31103;0;0;0;137998
37148;gov2;bm25;IDX_DR_BM25;0;100;1;100;9832;9102;2407;0;0;0;9960
37172;gov2;bm25;IDX_DR_BM25;0;100;1;100;25637;25627;8289;0;0;0;26010
37328;gov2;bm25;IDX_DR_BM25;0;100;4;100;1946724;1946695;340544;0;0;0;1946951
37356;gov2;bm25;IDX_DR_BM25;0;100;1;100;161849;161823;3157;0;0;0;162132
37383;gov2;bm25;IDX_DR_BM25;0;100;5;100;688367;688329;107058;0;0;0;689942
37713;gov2;bm25;IDX_DR_BM25;0;100;1;100;20407;11979;2467;0;0;0;20590
37783;gov2;bm25;IDX_DR_BM25;0;100;3;100;380970;380947;59462;0;0;0;381649
38030;gov2;bm25;IDX_DR_BM25;0;100;2;100;564337;562137;133503;0;0;0;565552
38092;gov2;bm25;IDX_DR_BM25;0;100;3;100;530089;523948;92275;0;0;0;531097
38108;gov2;bm25;IDX_DR_BM25;0;100;1;17;6394;2246;346;0;0;0;6494
38142;gov2;bm25;IDX_DR_BM25;0;100;3;100;305441;305424;68653;0;0;0;306082
38150;gov2;bm25;IDX_DR_BM25;0;100;2;100;177791;176551;43998;0;0;0;178407
38172;gov2;bm25;IDX_DR_BM25;0;100;3;100;1100454;1099619;152007;0;0;0;1102458
38244;gov2;bm25;IDX_DR_BM25;0;100;1;9;25998;16992;188;0;0;0;26186
38258;gov2;bm25;IDX_DR_BM25;0;100;4;100;1093337;1093301;176657;0;0;0;1095133
38282;gov2;bm25;IDX_DR_BM25;0;100;2;100;342454;337815;87241;0;0;0;343238
38343;gov2;bm25;IDX_DR_BM25;0;100;1;100;11458;8766;2181;0;0;0;11585
38388;gov2;bm25;IDX_DR_BM25;0;100;3;100;304454;304426;55115;0;0;0;305091
38413;gov2;bm25;IDX_DR_BM25;0;100;1;100;41284;39755;12336;0;0;0;41827
38446;gov2;bm25;IDX_DR_BM25;0;100;4;100;1387129;1387091;239627;0;0;0;1388917
38459;gov2;bm25;IDX_DR_BM25;0;100;8;100;3143644;3107223;400494;0;0;0;3238527
38472;gov2;bm25;IDX_DR_BM25;0;100;2;100;248333;238223;53843;0;0;0;248953
38546;gov2;bm25;IDX_DR_BM25;0;100;8;100;1315450;1314286;162668;0;0;0;1317127
38582;gov2;bm25;IDX_DR_BM25;0;100;1;14;11582;4899;283;0;0;0;14321
38621;gov2;bm25;IDX_DR_BM25;0;100;1;100;151442;151431;49054;0;0;0;152117
38836;gov2;bm25;IDX_DR_BM25;0;100;4;100;4019174;4018150;674750;0;0;0;4019416
38853;gov2;bm25;IDX_DR_BM25;0;100;2;100;659160;659132;77431;0;0;0;659817
38904;gov2;bm25;IDX_DR_BM25;0;100;2;100;202881;201625;49192;0;0;0;203496
38951;gov2;bm25;IDX_DR_BM25;0;100;1;100;12651;11500;3201;0;0;0;12818
39034;gov2;bm25;IDX_DR_BM25;0;100;9;100;2082706;2082671;256224;0;0;0;2084843
39043;gov2;bm25;IDX_DR_BM25;0;100;3;100;1864186;1847331;238762;0;0;0;1867170
39181;gov2;bm25;IDX_DR_BM25;0;100;2;100;84559;53958;6721;0;0;0;86544
39208;gov2;bm25;IDX_DR_BM25;0;100;6;100;1644848;1644809;265503;0;0;0;1645084
39292;gov2;bm25;IDX_DR_BM25;0;100;2;63;46799;40052;1099;0;0;0;115458
39295;gov2;bm25;IDX_DR_BM25;0;100;1;9;852;825;193;0;0;0;951
39384;gov2;bm25;IDX_DR_BM25;0;100;5;100;1895182;1895160;300576;0;0;0;1895397
39437;gov2;bm25;IDX_DR_BM25;0;100;11;100;1618825;1570528;175551;0;0;0;1700493
39459;gov2;bm25;IDX_DR_BM25;0;100;3;100;569194;560860;95694;0;0;0;572371
39493;gov2;bm25;IDX_DR_BM25;0;100;6;100;1018130;1014144;157154;0;0;0;1019929
39541;gov2;bm25;IDX_DR_BM25;0;100;2;100;1277533;1268565;286459;0;0;0;1279336
39584;gov2;bm25;IDX_DR_BM25;0;100;3;100;449529;449494;54667;0;0;0;451316
39704;gov2;bm25;IDX_DR_BM25;0;100;2;100;89793;87077;19632;0;0;0;90410
39765;gov2;bm25;IDX_DR_BM25;0;100;5;100;162117;161907;28161;0;0;0;162739
39771;gov2;bm25;IDX_DR_BM25;0;100;4;100;255398;254527;42361;0;0;0;256045
39787;gov2;bm25;IDX_DR_BM25;0;100;4;100;885097;883620;141720;0;0;0;886642
39844;gov2;bm25;IDX_DR_BM25;0;100;3;100;1268601;1261186;183774;0;0;0;1270574
39851;gov2;bm25;IDX_DR_BM25;0;100;7;100;3944522;3914224;594033;0;0;0;3944768
39891;gov2;bm25;IDX_DR_BM25;0;100;4;100;646239;646205;70959;0;0;0;647330
39948;gov2;bm25;IDX_DR_BM25;0;100;1;100;31540;26351;8057;0;0;0;31953
39960;gov2;bm25;IDX_DR_BM25;0;100;2;100;186841;186818;48548;0;0;0;187445
40031;gov2;bm25;IDX_DR_BM25;0;100;3;100;2459408;2458442;365479;0;0;0;2459667
40034;gov2;bm25;IDX_DR_BM25;0;100;2;100;236224;236193;15294;0;0;0;236825
40102;gov2;bm25;IDX_DR_BM25;0;100;4;100;1493979;1493928;257980;0;0;0;1495701
40207;gov2;bm25;IDX_DR_BM25;0;100;2;100;91467;82750;13437;0;0;0;92044
40263;gov2;bm25;IDX_DR_BM25;0;100;1;100;135048;135023;42643;0;0;0;135843
40289;gov2;bm25;IDX_DR_BM25;0;100;2;100;491742;491020;119372;0;0;0;492613
40301;gov2;bm25;IDX_DR_BM25;0;100;2;100;18305;14543;3430;0;0;0;18515
40308;gov2;bm25;IDX_DR_BM25;0;100;2;100;570636;570620;131070;0;0;0;571727
40317;gov2;bm25;IDX_DR_BM25;0;100;4;100;1555622;1549653;272401;0;0;0;1555863
40320;gov2;bm25;IDX_DR_BM25;0;100;5;100;734409;734364;103164;0;0;0;735939
40505;gov2;bm25;IDX_DR_BM25;0;100;6;100;2042018;2028640;300717;0;0;0;2042263
40516;gov2;bm25;IDX_DR_BM25;0;100;3;100;1135906;1119311;169171;0;0;0;1212017
40567;gov2;bm25;IDX_DR_BM25;0;100;2;100;353898;335105;77543;0;0;0;354553
40666;gov2;bm25;IDX_DR_BM25;0;100;2;100;20411;18401;4612;0;0;0;20648
40742;gov2;bm25;IDX_DR_BM25;0;100;3;100;43564;43543;10514;0;0;0;43997
40751;gov2;bm25;IDX_DR_BM25;0;100;3;100;193025;193000;34230;0;0;0;193941
40788;gov2;bm25;IDX_DR_BM25;0;100;5;100;2824989;2824414;402692;0;0;0;2825221
40812;gov2;bm25;IDX_DR_BM25;0;100;3;100;2016339;2016305;281778;0;0;0;2016580
40884;gov2;bm25;IDX_DR_BM25;0;100;4;100;1338641;1338606;191587;0;0;0;1340254
40940;gov2;bm25;IDX_DR_BM25;0;100;3;100;50656;41346;5194;0;0;0;51071
40948;gov2;bm25;IDX_DR_BM25;0;100;5;100;1294060;1294024;218292;0;0;0;1295673
41168;gov2;bm25;IDX_DR_BM25;0;100;4;100;1503103;1480439;251841;0;0;0;1506559
41290;gov2;bm25;IDX_DR_BM25;0;100;1;100;331718;306834;90303;0;0;0;332461
41323;gov2;bm25;IDX_DR_BM25;0;100;2;100;338217;335646;82601;0;0;0;338865
41353;gov2;bm25;IDX_DR_BM25;0;100;1;100;10028;8040;2044;0;0;0;10142
41362;gov2;bm25;IDX_DR_BM25;0;100;1;35;2369;2358;592;0;0;0;2452
41393;gov2;bm25;IDX_DR_BM25;0;100;4;100;1373038;1373018;190987;0;0;0;1374706
41425;gov2;bm25;IDX_DR_BM25;0;100;5;100;1400792;1367147;211114;0;0;0;1402704
41448;gov2;bm25;IDX_DR_BM25;0;100;2;100;276684;265372;63020;0;0;0;279076
41639;gov2;bm25;IDX_DR_BM25;0;100;1;100;43318;41938;12973;0;0;0;43861
41766;gov2;bm25;IDX_DR_BM25;0;100;3;100;868244;868214;131081;0;0;0;869894
41767;gov2;bm25;IDX_DR_BM25;0;100;7;100;516701;483482;73932;0;0;0;517702
41838;gov2;bm25;IDX_DR_BM25;0;100;2;100;13528;9667;1978;0;0;0;13655
41841;gov2;bm25;IDX_DR_BM25;0;100;5;100;1500678;1500656;229975;0;0;0;1502378
41870;gov2;bm25;IDX_DR_BM25;0;100;1;17;35365;22722;343;0;0;0;37447
41884;gov2;bm25;IDX_DR_BM25;0;100;1;100;648777;648756;170348;0;0;0;650374
41885;gov2;bm25;IDX_DR_BM25;0;100;2;100;93986;86328;21094;0;0;0;94599
41936;gov2;bm25;IDX_DR_BM25;0;100;2;100;288352;288169;71621;0;0;0;288955
41963;gov2;bm25;IDX_DR_BM25;0;100;3;100;976318;974750;145086;0;0;0;977890
42005;gov2;bm25;IDX_DR_BM25;0;100;1;100;27433;19688;2600;0;0;0;27651
42048;gov2;bm25;IDX_DR_BM25;0;100;1;100;8779;8761;2502;0;0;0;8908
42063;gov2;bm25;IDX_DR_BM25;0;100;1;100;137771;137760;42079;0;0;0;138392
42078;gov2;bm25;IDX_DR_BM25;0;100;2;100;517522;516697;117032;0;0;0;518570
42100;gov2;bm25;IDX_DR_BM25;0;100;3;100;87566;81940;15299;0;0;0;88171
42141;gov2;bm25;IDX_DR_BM25;0;100;2;100;65140;64974;20686;0;0;0;65745
42202;gov2;bm25;IDX_DR_BM25;0;100;1;100;7107;6866;1808;0;0;0;7209
42246;gov2;bm25;IDX_DR_BM25;0;100;2;100;856921;856907;188155;0;0;0;858411
42270;gov2;bm25;IDX_DR_BM25;0;100;3;100;444183;430347;99044;0;0;0;444920
42279;gov2;bm25;IDX_DR_BM25;0;100;3;100;589151;586376;94443;0;0;0;590812
42415;gov2;bm25;IDX_DR_BM25;0;100;1;100;31612;23772;2323;0;0;0;31842
42437;gov2;bm25;IDX_DR_BM25;0;100;2;100;136843;136819;36250;0;0;0;137432
42449;gov2;bm25;IDX_DR_BM25;0;100;2;100;24947;24328;6301;0;0;0;25231
42478;gov2;bm25;IDX_DR_BM25;0;100;1;33;2451;2437;638;0;0;0;2534
42503;gov2;bm25;IDX_DR_BM25;0;100;3;100;1383919;1383901;320945;0;0;0;1384140
42560;gov2;bm25;IDX_DR_BM25;0;100;3;100;1188691;1188659;173265;0;0;0;1190437
42612;gov2;bm25;IDX_DR_BM25;0;100;6;100;3007392;2989973;449139;0;0;0;3007629
42676;gov2;bm25;IDX_DR_BM25;0;100;1;100;72080;61248;2091;0;0;0;186026
42745;gov2;bm25;IDX_DR_BM25;0;100;1;100;11347;11324;3338;0;0;0;11536
42764;gov2;bm25;IDX_DR_BM25;0;100;2;100;283532;283518;69907;0;0;0;284129
42770;gov2;bm25;IDX_DR_BM25;0;100;4;100;1158001;1156423;180276;0;0;0;1159658
42776;gov2;bm25;IDX_DR_BM25;0;100;4;100;1421999;1400159;232085;0;0;0;1424127
42824;gov2;bm25;IDX_DR_BM25;0;100;3;100;3270727;3255287;465909;0;0;0;3270962
42857;gov2;bm25;IDX_DR_BM25;0;100;8;100;1270937;1270891;135980;0;0;0;1272819
42880;gov2;bm25;IDX_DR_BM25;0;100;1;100;15182;7266;1731;0;0;0;17060
42881;gov2;bm25;IDX_DR_BM25;0;100;1;100;15494;15482;4707;0;0;0;15704
42897;gov2;bm25;IDX_DR_BM25;0;100;2;100;46325;46309;15424;0;0;0;46848
42949;gov2;bm25;IDX_DR_BM25;0;100;2;100;7630;7560;2075;0;0;0;7774
42958;gov2;bm25;IDX_DR_BM25;0;100;3;100;335464;335446;55820;0;0;0;336487
42960;gov2;bm25;IDX_DR_BM25;0;100;3;100;303772;298214;50927;0;0;0;304617
43125;gov2;bm25;IDX_DR_BM25;0;100;3;100;343138;341317;74024;0;0;0;343848
43138;gov2;bm25;IDX_DR_BM25;0;100;7;100;1047416;1045709;162624;0;0;0;1049123
43192;gov2;bm25;IDX_DR_BM25;0;100;5;100;1390715;1369293;215593;0;0;0;1394513
43212;gov2;bm25;IDX_DR_BM25;0;100;2;100;55286;19470;5152;0;0;0;57414
43223;gov2;bm25;IDX_DR_BM25;0;100;1;100;581988;581963;159947;0;0;0;583315
43249;gov2;bm25;IDX_DR_BM25;0;100;2;100;33602;22940;6122;0;0;0;33960
43428;gov2;bm25;IDX_DR_BM25;0;100;3;100;1901612;1901587;283210;0;0;0;1901843
43431;gov2;bm25;IDX_DR_BM25;0;100;3;100;796592;796559;127608;0;0;0;798360
43466;gov2;bm25;IDX_DR_BM25;0;100;2;100;621515;618276;147529;0;0;0;621753
43485;gov2;bm25;IDX_DR_BM25;0;100;1;100;48014;41727;12336;0;0;0;48263
43589;gov2;bm25;IDX_DR_BM25;0;100;2;100;102068;101723;26912;0;0;0;102295
43632;gov2;bm25;IDX_DR_BM25;0;100;4;100;1417755;1417025;241866;0;0;0;1419545
43647;gov2;bm25;IDX_DR_BM25;0;100;1;100;49422;38303;1910;0;0;0;49644
43698;gov2;bm25;IDX_DR_BM25;0;100;5;100;1497694;1497655;232220;0;0;0;1499548
43815;gov2;bm25;IDX_DR_BM25;0;100;4;100;836671;812435;138816;0;0;0;840283
43876;gov2;bm25;IDX_DR_BM25;0;100;1;100;48708;32840;8690;0;0;0;49192
43894;gov2;bm25;IDX_DR_BM25;0;100;10;100;4499565;4499518;498622;0;0;0;4500106
43932;gov2;bm25;IDX_DR_BM25;0;100;2;100;496771;496743;95810;0;0;0;496994
43976;gov2;bm25;IDX_DR_BM25;0;100;1;83;9114;5919;1364;0;0;0;9222
44028;gov2;bm25;IDX_DR_BM25;0;100;1;100;19164;19153;4549;0;0;0;19297
44064;gov2;bm25;IDX_DR_BM25;0;100;2;100;102760;102631;27199;0;0;0;103359
44089;gov2;bm25;IDX_DR_BM25;0;100;2;100;16126;15753;3757;0;0;0;16295
44186;gov2;bm25;IDX_DR_BM25;0;100;3;100;399119;399101;63827;0;0;0;399812
44188;gov2;bm25;IDX_DR_BM25;0;100;3;100;3043512;3040975;414289;0;0;0;3043753
44327;gov2;bm25;IDX_DR_BM25;0;100;2;100;280248;280220;6228;0;0;0;280634
44343;gov2;bm25;IDX_DR_BM25;0;100;3;100;776211;776181;113282;0;0;0;777999
44377;gov2;bm25;IDX_DR_BM25;0;100;1;100;21740;15610;2430;0;0;0;21936
44428;gov2;bm25;IDX_DR_BM25;0;100;3;100;283009;282985;63406;0;0;0;283636
44461;gov2;bm25;IDX_DR_BM25;0;100;2;100;17454;15829;4058;0;0;0;17676
44483;gov2;bm25;IDX_DR_BM25;0;100;1;14;1164;1153;278;0;0;0;1243
44585;gov2;bm25;IDX_DR_BM25;0;100;3;100;876943;876926;130168;0;0;0;879024
44589;gov2;bm25;IDX_DR_BM25;0;100;3;100;1471362;1459114;203021;0;0;0;1473573
44620;gov2;bm25;IDX_DR_BM25;0;100;3;100;3943078;3926443;543146;0;0;0;3943325
44665;gov2;bm25;IDX_DR_BM25;0;100;1;100;245060;245035;1876;0;0;0;245292
44680;gov2;bm25;IDX_DR_BM25;0;100;1;100;13745;13721;4098;0;0;0;13937
44684;gov2;bm25;IDX_DR_BM25;0;100;3;100;1922370;1922352;269302;0;0;0;1922579
44688;gov2;bm25;IDX_DR_BM25;0;100;3;100;625272;625240;82686;0;0;0;627282
44741;gov2;bm25;IDX_DR_BM25;0;100;2;100;315987;312126;73786;0;0;0;316625
44893;gov2;bm25;IDX_DR_BM25;0;100;1;100;14718;13041;3664;0;0;0;14913
44950;gov2;bm25;IDX_DR_BM25;0;100;1;100;6998;6986;1884;0;0;0;7087
44964;gov2;bm25;IDX_DR_BM25;0;100;2;100;91242;91227;24764;0;0;0;91831
44974;gov2;bm25;IDX_DR_BM25;0;100;4;100;801671;801336;136670;0;0;0;803435
45063;gov2;bm25;IDX_DR_BM25;0;100;1;100;318778;309884;90303;0;0;0;319790
45113;gov2;bm25;IDX_DR_BM25;0;100;6;100;1455958;1453334;219866;0;0;0;1458141
45150;gov2;bm25;IDX_DR_BM25;0;100;1;100;45292;34552;3915;0;0;0;47427
45165;gov2;bm25;IDX_DR_BM25;0;100;3;100;97367;97327;24926;0;0;0;98031
45250;gov2;bm25;IDX_DR_BM25;0;100;4;100;2895503;2895200;515657;0;0;0;2895751
45261;gov2;bm25;IDX_DR_BM25;0;100;3;100;278486;278452;11097;0;0;0;278993
45328;gov2;bm25;IDX_DR_BM25;0;100;2;100;77775;77747;20407;0;0;0;78385
45393;gov2;bm25;IDX_DR_BM25;0;100;8;100;3380908;3380724;477992;0;0;0;3508163
45436;gov2;bm25;IDX_DR_BM25;0;100;4;100;188961;170901;21938;0;0;0;189603
45513;gov2;bm25;IDX_DR_BM25;0;100;7;100;1178060;1177686;160067;0;0;0;1179961
45558;gov2;bm25;IDX_DR_BM25;0;100;3;100;488589;473366;69506;0;0;0;491321
45610;gov2;bm25;IDX_DR_BM25;0;100;3;100;299979;295401;50167;0;0;0;300737
45615;gov2;bm25;IDX_DR_BM25;0;100;2;100;341459;340134;82016;0;0;0;342126
45712;gov2;bm25;IDX_DR_BM25;0;100;1;100;18841;16854;4837;0;0;0;19090
45722;gov2;bm25;IDX_DR_BM25;0;100;2;100;491933;491915;116369;0;0;0;492854
45723;gov2;bm25;IDX_DR_BM25;0;100;2;100;49891;46490;11540;0;0;0;50490
45736;gov2;bm25;IDX_DR_BM25;0;100;2;100;1375325;1375299;299647;0;0;0;1375562
45755;gov2;bm25;IDX_DR_BM25;0;100;3;100;841639;841606;111565;0;0;0;844276
45759;gov2;bm25;IDX_DR_BM25;0;100;2;100;59612;55685;11912;0;0;0;60142
45824;gov2;bm25;IDX_DR_BM25;0;100;2;100;152049;152020;39738;0;0;0;152656
45851;gov2;bm25;IDX_DR_BM25;0;100;1;1;876;194;26;0;0;0;970
45911;gov2;bm25;IDX_DR_BM25;0;100;1;100;11132;11121;3157;0;0;0;11273
45933;gov2;bm25;IDX_DR_BM25;0;100;2;100;26745;26730;8307;0;0;0;27124
45946;gov2;bm25;IDX_DR_BM25;0;100;2;100;11265;11248;2962;0;0;0;11422
45979;gov2;bm25;IDX_DR_BM25;0;100;3;100;2545950;2545932;378127;0;0;0;2546163
46000;gov2;bm25;IDX_DR_BM25;0;100;1;13;111544;111519;247;0;0;0;113248
46061;gov2;bm25;IDX_DR_BM25;0;100;3;100;2763223;2760264;369411;0;0;0;2763465
46187;gov2;bm25;IDX_DR_BM25;0;100;1;100;196623;196597;1956;0;0;0;196857
46218;gov2;bm25;IDX_DR_BM25;0;100;4;100;527664;527629;82434;0;0;0;528736
46297;gov2;bm25;IDX_DR_BM25;0;100;2;100;355513;353256;85855;0;0;0;356204
46369;gov2;bm25;IDX_DR_BM25;0;100;5;100;3408180;3406033;534323;0;0;0;3408428
46487;gov2;bm25;IDX_DR_BM25;0;100;3;100;2037586;2020515;403818;0;0;0;2185266
46531;gov2;bm25;IDX_DR_BM25;0;100;1;100;57864;36164;3915;0;0;0;59634
46559;gov2;bm25;IDX_DR_BM25;0;100;3;100;115047;115014;21394;0;0;0;115666
46563;gov2;bm25;IDX_DR_BM25;0;100;3;100;362197;361812;67252;0;0;0;362988
46612;gov2;bm25;IDX_DR_BM25;0;100;3;100;284345;281691;49203;0;0;0;285162
46614;gov2;bm25;IDX_DR_BM25;0;100;3;100;1471580;1470380;213846;0;0;0;1474788
46743;gov2;bm25;IDX_DR_BM25;0;100;3;100;127533;107676;20047;0;0;0;128151
46805;gov2;bm25;IDX_DR_BM25;0;100;2;100;407924;407744;99924;0;0;0;408650
46825;gov2;bm25;IDX_DR_BM25;0;100;4;100;262598;259989;38876;0;0;0;263501
46907;gov2;bm25;IDX_DR_BM25;0;100;2;100;1607733;1605985;366035;0;0;0;1607968
47038;gov2;bm25;IDX_DR_BM25;0;100;2;100;730004;729975;133107;0;0;0;730963
47042;gov2;bm25;IDX_DR_BM25;0;100;2;100;289472;287975;70117;0;0;0;290073
47049;gov2;bm25;IDX_DR_BM25;0;100;3;100;227132;225648;56130;0;0;0;227727
47079;gov2;bm25;IDX_DR_BM25;0;100;1;100;10491;9328;2467;0;0;0;10621
47098;gov2;bm25;IDX_DR_BM25;0;100;7;100;3036089;3036061;422237;0;0;0;3126345
47145;gov2;bm25;IDX_DR_BM25;0;100;4;100;1588314;1573307;253360;0;0;0;1590824
47156;gov2;bm25;IDX_DR_BM25;0;100;2;100;308845;272053;68549;0;0;0;309455
47231;gov2;bm25;IDX_DR_BM25;0;100;3;100;261959;260536;45727;0;0;0;262641
47249;gov2;bm25;IDX_DR_BM25;0;100;2;100;1628141;1627181;386204;0;0;0;1628384
47266;gov2;bm25;IDX_DR_BM25;0;100;3;100;1833500;1833459;245641;0;0;0;1835570
47270;gov2;bm25;IDX_DR_BM25;0;100;3;100;1978638;1963902;296069;0;0;0;1978871
47422;gov2;bm25;IDX_DR_BM25;0;100;4;100;1282751;1282717;189399;0;0;0;1284375
47433;gov2;bm25;IDX_DR_BM25;0;100;3;100;714299;704974;108214;0;0;0;716825
47535;gov2;bm25;IDX_DR_BM25;0;100;2;100;170361;166691;40548;0;0;0;170969
47554;gov2;bm25;IDX_DR_BM25;0;100;4;100;6477605;6476886;1116543;0;0;0;6477840
47601;gov2;bm25;IDX_DR_BM25;0;100;2;100;667730;667699;49480;0;0;0;667963
47612;gov2;bm25;IDX_DR_BM25;0;100;2;100;540658;539522;128999;0;0;0;540893
47643;gov2;bm25;IDX_DR_BM25;0;100;3;100;110288;105145;18982;0;0;0;110981
47655;gov2;bm25;IDX_DR_BM25;0;100;1;100;11096;10739;2889;0;0;0;11236
47700;gov2;bm25;IDX_DR_BM25;0;100;7;100;5568591;5568564;781002;0;0;0;5776765
47734;gov2;bm25;IDX_DR_BM25;0;100;2;100;320397;307214;60617;0;0;0;321011
47789;gov2;bm25;IDX_DR_BM25;0;100;2;100;643172;641914;146699;0;0;0;643409
47808;gov2;bm25;IDX_DR_BM25;0;100;3;100;763897;755774;128517;0;0;0;766124
47983;gov2;bm25;IDX_DR_BM25;0;100;2;100;1801620;1798264;392907;0;0;0;1801865
48000;gov2;bm25;IDX_DR_BM25;0;100;5;100;3054065;3054016;490788;0;0;0;3054301
48010;gov2;bm25;IDX_DR_BM25;0;100;2;100;543052;543024;74758;0;0;0;543737
48014;gov2;bm25;IDX_DR_BM25;0;100;2;100;432890;431558;104865;0;0;0;433650
48022;gov2;bm25;IDX_DR_BM25;0;100;3;100;208966;206016;35108;0;0;0;209591
48051;gov2;bm25;IDX_DR_BM25;0;100;3;100;708741;707862;121676;0;0;0;710258
48074;gov2;bm25;IDX_DR_BM25;0;100;4;100;1145192;1140005;191638;0;0;0;1146869
